rad,mass
99.59504278517558,0.003324766
98.91656436579626,0.0028043936
89.74650866030436,0.0034463608
99.57663742498706,0.0032241903
93.73307047741501,0.003024638
96.4213723228543,0.0028612595
90.2974912964677,0.0031871966
98.39464754466411,0.003774301
95.6264296988575,0.0034325584
99.04706353564447,0.003472534
99.86508797259764,0.0035363962
91.34859000109684,0.0032018356
95.7489920673825,0.0036848425
89.47756409143663,0.002882414
97.65443908496789,0.0036052242
93.7778420795301,0.0028750892
89.36697739390196,0.0029589264
96.34014419758371,0.0030367095
86.92022954211996,0.0036794709
85.13523197031577,0.0031044756
92.45489155298894,0.0031444423
97.5382814592741,0.00305204
95.36715002704155,0.002965347
88.48538658475833,0.0030779736
88.40740902926511,0.002905012
94.684085366193,0.002613633
94.14295545817654,0.0029600447
98.18133380444245,0.0025390447
85.85157082355725,0.0038157909
99.59052027757473,0.0020770624
99.61741834016992,0.0029095535
99.1669211778241,0.0034336224
87.422685842463,0.0035656998
90.92395344479387,0.0035588578
97.25991706840257,0.0030003334
95.58637980461373,0.0035118554
93.04290496131178,0.0033869606
98.46528981254609,0.0027171941
95.41779869661302,0.0028562641
91.72545217729731,0.0047703343
78.53466630800337,0.0033975607
98.97520580329902,0.0034866694
97.39170973532399,0.0039336486
87.1278475617465,0.003208637
92.25259680662732,0.0028520431
95.08356197929935,0.0036617555
91.38493784327477,0.004131868
79.46277455891965,0.0038937787
96.40629076984204,0.0038952704
91.34124370052403,0.0036324055
99.21497424406452,0.0036331029
94.38895827935457,0.0031498827
97.93503289903113,0.0028236907
82.10954313746906,0.0038149927
98.77010651520946,0.0028089068
94.88495650228937,0.0033792455
96.41609263702172,0.0036405914
92.36903665974458,0.0027893623
94.85737499271524,0.0025799158
89.36210862731927,0.0037917858
99.97950340105214,0.0034654432
96.16685984163776,0.0038214861
97.55833863296603,0.0028883764
81.54610126862838,0.0037248512
99.49801757593222,0.0032419688
96.18715658281026,0.0033646068
97.84538478610415,0.0034284377
78.94175311039973,0.0031519951
95.75740023087579,0.0024373422
90.33786763872426,0.002841297
95.03140300780538,0.0028980037
97.98150998705451,0.003050673
95.76925457837888,0.003488245
92.86738761036048,0.0027027936
99.3619285985668,0.0033753742
90.6242965466298,0.0032829212
95.66439307976374,0.003008709
82.21275211625698,0.0031696975
89.02512212071447,0.0026744588
99.35048687412139,0.0030424083
95.72722947740351,0.0039499537
99.42925909458752,0.0028219097
97.67021346134649,0.0030773962
99.33811308935545,0.0035139844
97.09445748622466,0.003042143
88.70992045003027,0.00333793
90.94783099636123,0.0037712776
93.64265586041806,0.0033504246
94.52688795568956,0.0031439245
94.0045003884989,0.0025003366
94.97533711177286,0.0033470343
94.9378792001298,0.0024806967
89.40645017006733,0.0033325625
86.99090671007521,0.0034860068
92.6222533634356,0.0032735567
90.75337092790255,0.0031307715
90.55353334926984,0.0042045717
86.84903228202576,0.0044411276
98.27982892683772,0.0039357967
95.87573248500962,0.0035092144
98.87453507188064,0.003287765
95.94730160013837,0.0039318106
93.02343833143283,0.0032399192
88.96017886928132,0.002537907
75.22348473478338,0.003027881
98.44465825690827,0.002538626
96.05418174927276,0.0032824497
90.26302593581289,0.0028916234
81.77078433407193,0.0037109503
95.89840689854942,0.0027418328
97.03638979370045,0.003049717
93.52587046116166,0.0031339494
86.4600193579191,0.0036349443
97.52374654399745,0.003339631
97.02457870257604,0.0031954555
85.36137158740975,0.0028182785
79.69965182380086,0.002684905
89.23614168625396,0.003216439
81.20518730222994,0.0030307157
98.11941259713835,0.0027142258
88.39643893993902,0.0037490225
92.87923363384293,0.0035029054
95.81607308143005,0.003269611
99.79047929246624,0.0032649282
94.75757553908507,0.003918718
94.73801706220844,0.0032356647
98.29904690848097,0.0042367047
99.33042191524373,0.0024132088
94.90370653250864,0.0030601902
98.81314952068081,0.0031337922
99.73302750988937,0.003608795
93.533651821467,0.0036610628
97.8937621113607,0.0030162877
93.50117963214763,0.003034101
91.24726325584646,0.0034334392
96.28500914612691,0.003206673
99.0606614165154,0.0031816524
79.91070919304494,0.0031598734
96.9971781909874,0.0033644033
85.65702102475869,0.0033914703
92.9636554523118,0.0029276598
99.32775234257538,0.0032897682
91.46762683549346,0.0028324162
88.05157583035663,0.0033373134
88.30348429246558,0.0035491076
92.01590902608407,0.0033194944
95.58271028652157,0.0035276837
79.82130823929036,0.0031505025
83.69979297124915,0.0028391725
90.69058573617687,0.0030546873
98.50727950505663,0.0035368288
90.41687288930274,0.0027008525
93.67486647913401,0.0035961526
80.89541362117498,0.003516459
91.10620392836127,0.0019629383
97.37400315967592,0.0023823862
94.58939508299034,0.0031897665
93.9713532901605,0.0027158363
98.83381548635923,0.0035626495
85.57296044104548,0.0026200674
93.35447782591758,0.0026285446
90.6663560167488,0.0028838527
87.61631329588269,0.003230366
97.69405179530666,0.0033631504
86.29685380800458,0.0036475006
87.8169782872089,0.003396401
96.32627055234373,0.0022739747
95.30355075646837,0.0026695575
89.61823980037833,0.0029545268
86.76952112125848,0.0034017093
79.79889136520347,0.0024021494
98.73868901901135,0.0034226088
97.13685737031562,0.0037741843
89.18411662141716,0.0030230074
95.32604955943208,0.0028934996
89.18994463556832,0.0037865492
98.51479480438994,0.0032299336
89.66405926408825,0.0027123208
90.10558446858634,0.0025503584
92.08109031962732,0.0031294625
88.4011953338704,0.003454885
91.6181141255833,0.0037781736
93.96691507722188,0.0031506885
89.63500832702219,0.0022649532
87.04640064700779,0.0028820906
78.6167732807016,0.003502553
91.92568197099149,0.0034363081
78.50983770422795,0.0040717986
88.84525841223125,0.003401255
83.85474980342906,0.0031094702
98.6525575663225,0.0036202169
77.16879406560655,0.0029426145
99.85201487388447,0.0033537925
91.68662205891611,0.004389537
90.78508669893746,0.0033097526
97.87150637644754,0.0041533196
75.0810931808225,0.0027288732
91.99752138686355,0.00407007
75.47605343486327,0.003262091
94.4746929035265,0.0028511216
89.83945123384552,0.0024972877
86.25608848668956,0.0026459803
99.440179344199,0.003424239
99.65431606565772,0.0038791103
90.90241499904113,0.0030955267
96.45783159544628,0.0033872237
86.38001312110258,0.0038152449
81.64667341321824,0.0030562142
83.26706760633779,0.0023865981
88.2028313616389,0.003531254
82.53007829695683,0.0031587314
93.76625190168333,0.0034871993
96.24741995173179,0.0027239895
96.6636649966973,0.003475941
92.23206810524351,0.0033359637
98.03824328074072,0.0024251728
86.56361664164497,0.002913005
93.01874886393082,0.0030004224
91.17435273357042,0.0038647188
92.64796598867375,0.0031445844
99.60113871817958,0.0029551154
90.87895039509144,0.002642221
87.7452990099977,0.002912762
75.72640536336186,0.0029131444
92.2794283550976,0.003038853
98.78182622413227,0.0035213153
84.00976872186533,0.002718598
99.53559196162001,0.0031375275
97.98539088552076,0.0032444284
82.77943236158241,0.0035183292
84.49166248222356,0.0027000818
85.03920508104004,0.0029298034
74.59823967616629,0.002457941
80.53171923266444,0.003426184
95.08779862179411,0.0033557173
93.34226472557889,0.003812538
95.30311538820175,0.0035590383
83.87705766353642,0.0034500917
73.35646211795445,0.0034146954
90.31565288416353,0.0035795302
91.82521733235436,0.0031862643
76.45249949319825,0.003308011
95.89346466339906,0.0025472383
96.35210510017188,0.0025854018
88.23638508278496,0.0028037326
88.06351089568955,0.0032182685
92.56805164759503,0.0023789478
73.0458326720736,0.004093537
87.18830891166863,0.0031261293
97.6956195775607,0.0033487703
70.84826981658595,0.0029977506
97.11249697322096,0.003499743
86.3520812001949,0.0027099187
98.96266652236297,0.0032113541
94.09497594411151,0.003648575
99.32120590519409,0.003268555
85.55502510101613,0.0034007973
77.18419417282978,0.0031811423
98.61730641949829,0.0029772532
93.54176127449371,0.0030186018
82.9916883067469,0.0036416412
98.12807411855485,0.0037437554
75.59288059588502,0.0020751203
97.63862118176169,0.0025907697
85.13529915673395,0.0033484718
85.4223493491023,0.004362205
89.55541584950885,0.0036182157
88.3974961224938,0.0035102728
95.7425944899998,0.003318242
93.31407846687455,0.0036435593
89.08837963780934,0.0033252286
98.99474237835939,0.002596064
85.5611763779794,0.0027423024
96.43972548516967,0.0028866422
90.40439366582923,0.003966896
79.66551125063843,0.0031972155
86.81063156364698,0.0022271934
89.1434297380481,0.0027847155
91.61653774373764,0.003071515
98.80335967314662,0.003469174
89.3289950529499,0.0036278057
80.07347514421205,0.0035910576
84.84780635535259,0.0030479755
77.01618089941628,0.0036626065
81.22415123050477,0.0029192767
74.3786595252248,0.0025709346
75.56524074916982,0.0030578414
81.41994927947717,0.0025824707
89.54902195982663,0.0035775644
80.90709972209287,0.004061873
86.08710874994583,0.004082068
88.35081843536018,0.0033251264
85.19521339632152,0.003744018
69.595972371154,0.0035118507
75.9446700676037,0.0035892637
90.81856443346464,0.0029817761
93.69169608536068,0.002972519
90.19210232575534,0.0036580397
89.35653102341341,0.0031791925
81.21297501755642,0.003954182
99.90355950163935,0.0034933875
77.31532394931708,0.003156835
81.81056892942925,0.0025157798
95.70566682010144,0.002986112
70.62354746623724,0.0030746083
86.80809566799573,0.003341637
91.17890666984927,0.0028559861
72.82755459606892,0.004109921
73.83310072755101,0.0039746603
