Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
5,0.0002150209873242738,8.712889929729418,4.5359180644428395e-05,0.778187207953377,5381.088078542314,0.0,0.00034004573273095954,6.809052757004654,7.102904802152014e-05,0.5864507276430735,60416.83823739439,0.0,4.157771697814755e-05,9.65448559220991,8.907459995943007e-06,0.8932300469295346,2380.2004577803364,0.0,6.503674991566231e-11,1848.1236081333213,15.403104189240915,1.5432157759238818e-10,1719.1895600934165,2.6382673133809895,1312.2770645767514,2.6406154909555413e-217,1.0753243749451395e-06,47.28987006960956,1.3923049643216194,1.332512875739085e-06,25.104302400577936,0.10533743043318891,1327.8682851876815,2.6406154909555413e-217
