Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
13,0.005061362772104303,2.2987080562905327,0.003190090116603166,0.8032924899889347,234.57647719206557,2.22949951927469e-43,0.03780551372861737,0.8547468586103304,0.008239710161229584,0.08865426134214578,189.52470042140092,4.704466532142596e-34,0.00017237108957945428,6.379130408145973,0.00017597543660079453,3.8441539835788787,250.22045242399048,1.2307413726232063e-46,0.002777952897203071,1.7321392517093468,0.9212082891243639,0.0007077721292363245,0.14431922437623515,0.17652976648284144,219.4897458618795,3.028340148200829e-40,0.01857086380459649,0.5592706178321144,-2.827712088885174,0.002699399288728833,0.03519692847341943,0.5159657331321736,186.84136981052794,3.028340148200829e-40
