Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
23,0.00033983403329927703,5.9614921988865825,0.00010257748390322637,0.7915169748669451,171.10914984745088,1.7359702501423994e-22,0.0006857923651387411,4.177323764972768,0.00022286280715219105,0.5743396608129558,1008.4968120252657,2.2862223638678114e-194,4.321370656245923e-05,7.9913455219075376,1.3220923051224518e-05,1.111739381615866,108.06117048141465,2.4056618944080893e-11,1.7467878283810505e-10,1144.5719814604618,13.333222420512502,7.912681384738325e-10,2090.849438914104,4.436349672267005,94.03493170551836,4.588957351569989e-09,1.4984528621620955e-06,35.95637923663446,1.282319840959979,3.3903852823742195e-06,36.08131125231548,0.20299106620215907,94.49022522511041,4.588957351569989e-09
