Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
22,0.002021228009842022,4.120377886015076,0.0017726845893529968,2.468581282231555,99.1232333614917,6.448979845024826e-18,0.03015817182790808,0.938465593129797,0.005705235571316857,0.09783111790380403,87.75346442064684,1.3278401501326054e-15,3.687928183379526e-05,18.186913950349496,4.675097327165698e-05,16.630520322802262,99.26567373184686,6.0310503451583275e-18,0.0041013056807147966,1.4291751188966855,0.6434356322143285,0.0006333614858954144,0.07376388094899651,0.09227188111889378,149.55964829161184,2.4225534147548322e-28,0.016874548238658357,0.552582057435835,-2.9105193816065107,0.0020623926755062986,0.03596011181520319,0.4771291259872007,98.53933849825957,2.4225534147548322e-28
