Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
0,6.988958320383507e-05,95.33465153616599,4.892424431441081e-07,0.2732855682370838,27874884.001035247,0.0,0.00012244445746366432,72.54635531584435,8.316745023498186e-07,0.19485276635652823,7478725820.039658,0.0,1.1341807567590613e-05,112.44970750948374,1.0073429950205466e-07,0.42199281121801896,12416786.764324406,0.0,9.546078141499483e-08,791.7211110781831,5.4872166192510266,1.941878577251033e-09,5.97107200974873,0.024484483804311306,33045436.769455798,0.0,2.383893087050946e-05,80.52779870799115,0.40686209851469185,2.5883412636129124e-07,0.385664452454333,0.006171614618083758,67359875.06164746,0.0
