HaloPosX,HaloPosY,HaloPosZ,HaloHMrad
6764.79931640625,25083.369140625,21413.880859375,15.258455276489258
7366.34521484375,24547.482421875,21363.025390625,2.8482887744903564
7297.0771484375,24020.037109375,20941.8515625,3.2927703857421875
7582.94677734375,24495.1875,20769.517578125,6.736666202545166
7672.078125,24764.74609375,21006.95703125,8.510157585144043
6600.4599609375,24003.822265625,20802.720703125,7.831170558929443
7205.6064453125,24075.751953125,20278.9765625,8.932580947875977
7746.07861328125,24449.56640625,21579.34375,9.000503540039062
7768.935546875,23339.88671875,20254.9453125,13.81912612915039
6914.14599609375,24632.84375,21152.3515625,9.368614196777344
6406.43212890625,24251.0234375,20418.517578125,11.143824577331543
7174.26513671875,24654.107421875,21667.802734375,9.77859878540039
7530.16552734375,24051.595703125,20867.03125,5.842386722564697
7619.91162109375,24017.228515625,21073.947265625,13.181760787963867
7152.58984375,24550.318359375,21266.0234375,7.339231967926025
7901.18505859375,24508.720703125,20848.224609375,10.687848091125488
8003.2880859375,24425.703125,20982.380859375,12.352428436279297
7192.48779296875,23961.62109375,21826.47265625,10.84941291809082
7270.0498046875,24240.267578125,22235.181640625,9.079253196716309
7267.1357421875,24622.3515625,21673.90625,4.886266231536865
7498.412109375,24069.912109375,21484.046875,7.358635425567627
7021.28076171875,24504.314453125,21172.931640625,5.7510905265808105
7390.06787109375,25467.87109375,22178.39453125,17.78386116027832
7764.8515625,23421.134765625,20394.75390625,10.395597457885742
7238.42919921875,23258.03515625,20867.7890625,12.741289138793945
7261.96337890625,24616.91015625,21423.751953125,5.894728183746338
7281.57763671875,24691.376953125,21464.806640625,4.046753883361816
7209.466796875,24555.458984375,21433.4765625,5.181089878082275
6578.8466796875,24929.923828125,20979.458984375,10.937824249267578
7058.3193359375,25841.48828125,21508.5703125,15.610381126403809
6986.90869140625,25420.734375,21744.330078125,7.426353931427002
7085.02001953125,24673.228515625,21569.1640625,6.83328104019165
6684.05908203125,23840.533203125,21165.787109375,8.208683013916016
7466.076171875,23603.48046875,20840.19921875,13.414220809936523
6906.14599609375,25336.78515625,21330.822265625,13.426870346069336
7709.375,23398.533203125,21234.30859375,8.07572078704834
6908.4892578125,24181.064453125,20270.96484375,6.329631805419922
6534.7255859375,24990.755859375,21698.20703125,9.973395347595215
6444.62744140625,24802.607421875,21573.091796875,6.5950751304626465
7326.3095703125,24684.58984375,21477.7109375,3.4601948261260986
6994.8046875,24375.7421875,21363.203125,9.021239280700684
7480.015625,23876.99609375,20256.150390625,7.573277473449707
7773.42431640625,24498.5,21890.830078125,12.028007507324219
7674.3544921875,23817.322265625,21398.849609375,11.448104858398438
6800.234375,23962.279296875,20532.087890625,17.069812774658203
7887.31103515625,25555.810546875,22176.404296875,13.18681526184082
7592.900390625,24607.064453125,21016.3828125,9.704130172729492
7021.384765625,24702.525390625,20986.4140625,10.389556884765625
7862.41455078125,24461.30859375,20752.939453125,7.549911022186279
7658.05517578125,23876.65234375,20566.298828125,18.991065979003906
8183.251953125,24597.046875,21051.7421875,8.393680572509766
7154.630859375,24030.333984375,20593.720703125,9.535919189453125
7032.34521484375,25349.265625,21499.7265625,10.909988403320312
7117.427734375,24135.572265625,21768.400390625,6.64271879196167
6780.7822265625,24981.91796875,21361.31640625,13.797258377075195
7212.39501953125,23882.005859375,21456.455078125,9.617643356323242
7490.78955078125,24934.98828125,22133.59765625,11.864870071411133
8217.216796875,24146.369140625,20992.369140625,9.167662620544434
7466.04248046875,24792.7109375,21492.85546875,3.684955596923828
7482.67919921875,25075.033203125,21402.361328125,10.448299407958984
6586.10546875,24497.708984375,20835.85546875,11.30196475982666
7655.97216796875,24842.322265625,22263.65625,16.060089111328125
7406.86572265625,24131.27734375,22206.421875,8.772297859191895
7253.54296875,24390.890625,21084.0,2.8281569480895996
7293.69384765625,24502.208984375,21538.248046875,2.590315580368042
7278.6171875,23719.677734375,21553.345703125,8.126972198486328
7712.45068359375,24576.3125,20788.021484375,5.918284893035889
6978.3798828125,24469.623046875,21518.552734375,6.330686092376709
7082.04541015625,24543.33203125,20974.05078125,4.602595329284668
7290.107421875,24224.50390625,21917.490234375,7.477563858032227
6738.01318359375,23761.94140625,20802.46484375,7.244922161102295
7301.13818359375,24561.30859375,21341.615234375,1.3022806644439697
7287.5087890625,24376.18359375,21369.513671875,8.321797370910645
7181.52001953125,23903.056640625,21945.267578125,9.268609046936035
7207.24169921875,25283.361328125,22147.208984375,13.833943367004395
7475.3134765625,24206.98828125,20188.67578125,8.797337532043457
7366.70849609375,24074.59375,20928.955078125,9.418924331665039
6986.19580078125,23893.966796875,20237.330078125,11.478886604309082
7360.177734375,25568.74609375,21961.521484375,4.475682735443115
7284.55078125,24674.0625,21496.533203125,1.399314045906067
7525.06298828125,24896.158203125,21611.04296875,5.888287544250488
7241.53125,24336.623046875,20841.77734375,10.010854721069336
7825.94775390625,24572.13671875,21237.544921875,10.098889350891113
7221.5244140625,23755.498046875,20500.05859375,6.023835182189941
6675.517578125,24168.67578125,20253.244140625,5.288288116455078
7369.453125,24974.31640625,21405.7890625,5.174507141113281
7268.22216796875,24201.23828125,21231.51953125,3.3464913368225098
6941.7060546875,24670.705078125,21316.39453125,9.541996955871582
7614.9482421875,24401.03515625,21518.0,9.585283279418945
6846.0771484375,24966.6953125,21632.7734375,10.456746101379395
7060.50732421875,25231.572265625,21621.509765625,7.68473482131958
7160.998046875,24619.533203125,21980.712890625,11.603362083435059
7134.38037109375,23944.56640625,21019.08984375,8.053754806518555
6841.671875,23534.865234375,20562.724609375,7.129427909851074
7245.2958984375,24923.5234375,20958.28125,7.552278995513916
7852.88720703125,24599.453125,21645.390625,14.303279876708984
8075.75390625,24166.40625,21404.04296875,21.625146865844727
7993.1962890625,24675.669921875,21277.0546875,19.856277465820312
7426.8095703125,24496.748046875,21390.2421875,4.845986843109131
7217.8857421875,24331.08203125,20997.4609375,2.8541316986083984
7847.177734375,24438.873046875,21323.38671875,7.2902116775512695
7439.1943359375,23299.888671875,20572.619140625,12.852906227111816
7330.33251953125,24505.712890625,21297.822265625,0.4433384835720062
7229.6962890625,24624.234375,21254.8515625,1.8132473230361938
7236.23046875,24400.236328125,20959.759765625,7.564324378967285
6533.8720703125,24917.35546875,21384.466796875,9.225714683532715
7053.8095703125,24553.001953125,20936.248046875,4.988010883331299
7097.1708984375,24538.814453125,21657.560546875,9.390548706054688
7720.0517578125,24360.71484375,20857.03515625,9.457568168640137
7921.8115234375,24284.93359375,21488.03515625,6.138852596282959
8193.2998046875,24060.16015625,21036.201171875,4.934558391571045
6933.67822265625,25590.16015625,22243.494140625,7.096590995788574
7305.1884765625,24688.369140625,21387.806640625,3.7381014823913574
7202.55517578125,24267.7578125,21348.419921875,4.240602493286133
7533.4873046875,25266.828125,22016.845703125,6.569406986236572
6477.2685546875,24051.2109375,20773.892578125,5.254270076751709
7341.36279296875,24584.462890625,21080.67578125,7.376616477966309
7479.36865234375,24141.81640625,20887.3671875,4.554012298583984
6891.73779296875,24683.8828125,21668.80859375,8.90070629119873
6670.1474609375,24301.541015625,21177.3125,12.506352424621582
8050.30810546875,24428.869140625,20903.21484375,4.272900581359863
6821.24853515625,25068.962890625,22121.8203125,11.850272178649902
7764.1328125,24107.736328125,20380.94921875,8.378593444824219
6563.310546875,25147.640625,21885.396484375,13.636247634887695
7607.125,24988.962890625,21722.017578125,2.871086597442627
7003.81298828125,25255.26953125,21669.498046875,9.585711479187012
7854.54541015625,25465.06640625,22264.396484375,14.940140724182129
7482.52880859375,24516.802734375,21441.78125,7.224742889404297
6784.3076171875,23761.169921875,20797.703125,6.185831546783447
7409.9208984375,23452.78125,20821.51171875,7.3378376960754395
7907.02587890625,23652.853515625,21149.7421875,5.472232341766357
7444.54638671875,24425.380859375,21249.052734375,4.506961345672607
7665.08740234375,25180.30859375,21864.05078125,12.397161483764648
7746.21435546875,25228.13671875,21672.21875,7.611571311950684
7735.736328125,23933.28125,21375.005859375,6.0897321701049805
7750.7119140625,25342.220703125,21958.544921875,15.176736831665039
7244.67578125,24173.7734375,21341.0390625,4.413022994995117
7472.7607421875,23950.306640625,20841.642578125,15.297484397888184
7503.23388671875,24231.833984375,20807.318359375,13.019773483276367
7506.14697265625,23778.97265625,20749.263671875,14.48796558380127
7950.748046875,24215.10546875,21057.62890625,5.792369842529297
7439.2978515625,24362.25,21307.568359375,5.5619683265686035
7550.7265625,24704.625,21483.400390625,5.068474292755127
7325.34716796875,24378.263671875,21607.005859375,9.426796913146973
7818.30029296875,24985.2265625,21834.03125,6.702856063842773
6994.54443359375,24095.171875,20658.9296875,6.434338092803955
6460.85791015625,24173.638671875,20946.650390625,9.3890962600708
7886.83984375,24139.876953125,22147.962890625,5.08719539642334
7239.58154296875,24811.671875,21639.30078125,3.7528529167175293
7770.2763671875,24662.755859375,21654.8046875,8.43680477142334
7340.5380859375,25287.771484375,21378.9140625,8.74515438079834
7023.51708984375,25101.3203125,21447.099609375,8.087202072143555
7408.09619140625,25262.36328125,21777.693359375,7.479824066162109
6813.40869140625,25095.06640625,20837.26953125,7.817624092102051
7817.21484375,24681.0859375,21668.431640625,6.635007381439209
7534.10302734375,24890.236328125,21074.16796875,10.133350372314453
7004.6884765625,23917.65625,20685.330078125,9.180330276489258
7940.31103515625,24953.45703125,21934.396484375,15.696939468383789
8024.29052734375,24646.1171875,21268.8671875,10.538527488708496
7002.8359375,24423.115234375,21136.513671875,4.510838508605957
7055.76171875,24974.1875,21545.849609375,8.11380672454834
7172.638671875,24195.12109375,21476.474609375,4.030571937561035
7169.6689453125,24053.7421875,20860.5859375,14.117186546325684
7198.296875,25161.47265625,21192.74609375,11.463899612426758
7670.74609375,23893.7421875,21671.59765625,7.686443328857422
7181.9697265625,24879.115234375,21646.724609375,7.866879940032959
6945.8564453125,24441.80078125,21652.728515625,10.825188636779785
6972.62158203125,24836.55859375,21991.607421875,6.651376724243164
7091.17138671875,24471.87109375,20973.3828125,4.649182319641113
7804.79931640625,24378.892578125,21189.814453125,5.338061332702637
6821.1708984375,24623.943359375,21598.658203125,8.056438446044922
7578.1298828125,23993.5703125,21562.384765625,4.983323097229004
7134.14404296875,23721.234375,20248.341796875,3.787771463394165
7792.90234375,24691.07421875,21411.18359375,4.766654968261719
7644.48779296875,24712.337890625,21857.31640625,5.518625259399414
7598.974609375,25234.474609375,21906.02734375,29.794517517089844
6418.9912109375,23991.814453125,20650.771484375,4.661858081817627
7476.970703125,24406.55859375,21186.95703125,2.612189769744873
7151.82861328125,24788.283203125,21680.82421875,4.106032371520996
7102.578125,24585.98828125,21014.765625,7.646424770355225
7420.82958984375,24820.158203125,22079.923828125,14.662095069885254
8006.314453125,25005.322265625,21942.767578125,11.103558540344238
6726.31591796875,23920.783203125,21355.896484375,7.31396484375
7403.91650390625,23836.1328125,20575.181640625,20.323200225830078
8137.49609375,24725.669921875,22099.8984375,9.942438125610352
7144.05419921875,24819.27734375,21658.38671875,3.629923105239868
7004.20068359375,24762.48828125,21664.9609375,5.16448974609375
6760.2333984375,24544.61328125,21560.005859375,6.248012065887451
7673.833984375,23672.572265625,20262.7265625,9.823456764221191
7334.60546875,24611.1796875,21398.54296875,4.821071147918701
7074.98583984375,24460.8359375,21322.859375,2.6725454330444336
7270.3974609375,24305.658203125,21645.26171875,8.092618942260742
7856.21728515625,24537.642578125,21312.810546875,8.083661079406738
6721.6767578125,24735.228515625,21622.18359375,8.9053316116333
7366.755859375,23927.24609375,20363.123046875,13.765023231506348
7908.8828125,23705.064453125,20618.357421875,21.570449829101562
7608.67138671875,24290.2421875,20888.283203125,7.509306907653809
7721.52978515625,24097.65234375,21520.828125,5.597650051116943
8211.2333984375,23810.68359375,21289.017578125,12.120118141174316
7140.05419921875,24150.474609375,21447.626953125,6.991971969604492
6951.81787109375,24834.345703125,21168.185546875,9.296972274780273
7962.3662109375,24380.84765625,21236.44140625,10.31057357788086
8064.068359375,24571.529296875,20954.560546875,14.191673278808594
7244.25537109375,25337.083984375,21817.275390625,6.131431579589844
7360.6396484375,24382.5234375,22386.068359375,5.517571926116943
7468.669921875,24684.275390625,22144.650390625,12.745308876037598
7701.6611328125,24177.9453125,20315.125,14.612367630004883
8006.1708984375,23595.248046875,20407.345703125,14.521061897277832
7489.2236328125,24703.1640625,21555.99609375,3.488832712173462
7211.0439453125,24290.2734375,20950.0859375,8.234694480895996
7464.755859375,24036.240234375,21275.18359375,3.0990257263183594
6726.8486328125,24273.5,21183.455078125,6.56264591217041
7129.11279296875,23835.53515625,21000.857421875,9.306641578674316
6625.25830078125,23684.66015625,20884.294921875,6.443957805633545
8054.8330078125,25011.205078125,21704.93359375,10.119810104370117
6611.68603515625,25394.873046875,21664.15625,6.232748508453369
7091.232421875,24698.869140625,21009.318359375,8.800420761108398
7018.900390625,25457.6640625,21660.810546875,8.70654010772705
7345.7275390625,24211.81640625,20587.580078125,10.925567626953125
7878.95068359375,24154.74609375,21148.142578125,6.294576644897461
7458.05078125,23769.537109375,21157.12890625,10.219504356384277
6453.6611328125,24317.06640625,20913.986328125,9.046965599060059
7813.31005859375,25443.52734375,22126.150390625,24.344778060913086
7044.38818359375,25686.244140625,21553.345703125,6.523995876312256
7940.04345703125,24193.880859375,20165.193359375,4.860506057739258
23684.55859375,15132.1357421875,3139.54296875,349.3694763183594
23436.193359375,15754.623046875,3295.19580078125,36.53950881958008
23821.25390625,14936.0029296875,2660.466796875,22.629098892211914
23622.73828125,14728.25,3051.177490234375,25.36127471923828
23714.529296875,15354.52734375,2985.93212890625,22.676572799682617
24161.181640625,14913.5458984375,2964.49755859375,29.164186477661133
23860.501953125,15094.80859375,3075.7265625,14.345382690429688
23720.748046875,14806.0341796875,3685.24755859375,34.33759689331055
23855.71875,15051.9013671875,3463.621337890625,24.305946350097656
23571.8203125,15276.7197265625,3303.217529296875,5.64085054397583
23731.85546875,14986.423828125,3130.305419921875,4.813284397125244
23535.064453125,15444.099609375,3313.6669921875,7.549513339996338
23816.46484375,15076.076171875,2858.627685546875,17.442413330078125
23895.01953125,15363.6640625,3214.8759765625,18.70644187927246
23775.728515625,14899.8623046875,3331.32763671875,15.114173889160156
23609.552734375,15225.8740234375,3186.44384765625,2.7388768196105957
24120.169921875,14617.857421875,3325.76953125,13.389697074890137
23695.966796875,15391.6513671875,3313.23291015625,8.958250045776367
23780.564453125,14453.65234375,3213.3935546875,18.18083953857422
23591.580078125,15409.208984375,3276.515625,14.823728561401367
23885.6328125,15515.984375,3359.6357421875,8.4245023727417
23722.8125,14234.8818359375,3271.577880859375,20.08232879638672
23706.462890625,15461.9052734375,3584.2216796875,14.400415420532227
23283.99609375,15721.48046875,3574.868896484375,24.594573974609375
23668.83203125,16148.06640625,3316.105712890625,13.23249626159668
23651.7734375,15242.029296875,3253.137451171875,5.9487409591674805
23661.419921875,15458.2939453125,3046.3857421875,8.504959106445312
23703.04296875,14651.28515625,2444.83642578125,15.1064453125
24126.41796875,14805.767578125,2719.85205078125,16.202266693115234
24015.833984375,15066.27734375,3373.736328125,15.5779447555542
23699.9296875,15129.8740234375,3182.3818359375,3.487412214279175
23980.65625,14923.833984375,2840.3994140625,15.339496612548828
24043.77734375,14722.013671875,2175.6943359375,19.110830307006836
23644.37890625,14817.6533203125,2692.730224609375,9.850394248962402
23795.5625,15874.8359375,3061.0390625,10.854273796081543
24153.373046875,14765.7509765625,3376.6123046875,19.37204933166504
23697.001953125,14972.2705078125,3193.76708984375,10.597883224487305
23598.6875,15043.6904296875,3020.760986328125,8.20954704284668
23482.30078125,15192.8671875,2701.849609375,16.634809494018555
23193.732421875,15903.1259765625,3278.0244140625,12.303582191467285
23882.6015625,15636.2021484375,3269.8857421875,8.517879486083984
23244.625,15542.9794921875,3591.21142578125,15.490132331848145
24192.51171875,15081.0185546875,2981.743408203125,9.807153701782227
23435.18359375,15676.8466796875,3602.070068359375,11.898258209228516
23255.587890625,15209.8046875,2998.0087890625,7.2065935134887695
23604.865234375,15248.4501953125,3273.06689453125,2.55190110206604
23527.220703125,14869.1201171875,2573.80908203125,12.515796661376953
23737.763671875,14287.158203125,2872.2958984375,11.487622261047363
23319.990234375,15485.71875,3099.79296875,17.350341796875
23348.43359375,15105.59375,2906.530029296875,5.758130073547363
23739.6328125,14910.2392578125,3103.7890625,8.485953330993652
23541.158203125,15464.66015625,2943.205322265625,6.8131208419799805
23540.892578125,14389.0400390625,2642.378662109375,11.666947364807129
24002.71875,15194.3212890625,3181.46875,9.266236305236816
23325.796875,15814.6787109375,3182.5966796875,8.765257835388184
23571.7265625,14261.5361328125,2607.880615234375,11.76634407043457
23636.896484375,15055.607421875,3318.50048828125,10.595112800598145
23865.244140625,15563.7119140625,3526.498779296875,7.09018611907959
23629.505859375,15047.619140625,3201.660888671875,3.3287806510925293
23755.630859375,14264.1025390625,2502.500732421875,9.795869827270508
23387.37109375,15604.255859375,3043.7919921875,20.422338485717773
23460.986328125,15832.771484375,3430.019287109375,10.373485565185547
23735.955078125,15503.765625,3062.205078125,7.887054920196533
24037.853515625,15570.3095703125,3460.777587890625,11.325170516967773
23825.451171875,14766.45703125,2800.231201171875,8.93576431274414
23536.326171875,15737.9111328125,3702.2294921875,9.29775333404541
23699.111328125,15256.9970703125,3290.5361328125,6.565670013427734
23398.533203125,15331.45703125,3065.84033203125,12.53877067565918
23443.513671875,14528.7265625,2477.1806640625,9.138916015625
23774.193359375,15042.1982421875,3128.24462890625,3.5795395374298096
23574.021484375,14459.8212890625,2818.14697265625,8.68085765838623
23211.357421875,15338.564453125,3264.519775390625,11.885275840759277
23871.76953125,14675.6533203125,3293.2490234375,14.848896026611328
23780.357421875,14826.537109375,3288.092041015625,12.463704109191895
23736.994140625,15566.7978515625,3506.77197265625,4.878077507019043
23500.91796875,14344.85546875,2752.899169921875,8.626769065856934
23658.9609375,15815.60546875,3202.727783203125,6.640008926391602
24268.3984375,14798.3369140625,3169.601318359375,15.286665916442871
23583.873046875,14794.703125,2687.02685546875,8.288737297058105
23586.36328125,15730.74609375,3636.70263671875,9.881464958190918
23559.322265625,15984.17578125,3213.75390625,11.396778106689453
23531.986328125,14892.6708984375,2623.70703125,8.679381370544434
23635.630859375,14863.142578125,2902.41162109375,5.128206729888916
23562.822265625,15799.8017578125,2793.724609375,15.249783515930176
23946.40625,15336.7919921875,3265.299560546875,10.11557674407959
24166.806640625,14612.5712890625,2554.880126953125,13.410412788391113
23643.423828125,15402.0390625,3281.08740234375,2.4476263523101807
23566.86328125,15166.533203125,2976.569091796875,5.089973449707031
23749.328125,14109.9736328125,2852.854248046875,9.437569618225098
24124.095703125,14614.490234375,2734.51220703125,10.202349662780762
23374.615234375,15335.1298828125,3005.00439453125,10.038923263549805
23808.0390625,15521.7607421875,3748.341796875,9.623032569885254
23893.931640625,15092.185546875,3077.4052734375,4.871327877044678
23775.705078125,15925.2861328125,3776.379150390625,8.336597442626953
23238.46875,15357.0537109375,3788.855224609375,10.519725799560547
23592.990234375,15133.630859375,3176.95654296875,4.609621047973633
23558.974609375,15750.951171875,3243.0107421875,6.133397102355957
23588.185546875,14692.556640625,2845.374755859375,5.0311384201049805
23601.6875,14488.9794921875,2936.521484375,10.316699981689453
24046.57421875,14610.240234375,2468.74169921875,8.349305152893066
23904.326171875,14727.3994140625,2546.09814453125,13.96967887878418
23367.14453125,16127.7705078125,2875.6484375,10.508971214294434
23475.6484375,15474.2734375,3887.73486328125,9.098419189453125
24121.654296875,14845.62890625,2983.244384765625,8.673124313354492
23704.841796875,15493.931640625,3339.94921875,4.514286518096924
24019.3984375,14778.673828125,2689.646240234375,8.917023658752441
23877.33984375,15764.154296875,3558.451171875,5.801224231719971
23972.994140625,15761.4892578125,2972.8486328125,7.423088550567627
23426.46484375,15246.275390625,2992.5625,8.877869606018066
23605.390625,14594.7138671875,3195.1123046875,9.692511558532715
23728.125,15008.3017578125,3138.78466796875,3.910069704055786
23803.109375,14989.318359375,3086.6962890625,7.027217864990234
23885.513671875,14380.7978515625,3039.275146484375,10.31241226196289
23591.4453125,15628.5234375,3127.864990234375,6.009437084197998
23606.666015625,15865.265625,3326.835693359375,8.51333999633789
24172.494140625,14439.6025390625,3306.500244140625,9.916536331176758
23796.681640625,15776.45703125,3670.62451171875,9.410980224609375
23699.7890625,15825.564453125,3422.322265625,9.171601295471191
23639.794921875,14548.5576171875,2915.965087890625,6.732942581176758
23679.630859375,15222.4794921875,3202.6123046875,5.850326061248779
23519.6015625,15061.8740234375,3177.518798828125,7.374658584594727
24141.984375,14711.517578125,2691.517578125,11.67507266998291
23801.87890625,14996.595703125,3318.6337890625,7.438637733459473
23497.888671875,15317.076171875,3198.982666015625,7.3402099609375
23613.36328125,15226.3828125,3499.255615234375,13.16906452178955
23166.30078125,15344.34375,3318.080322265625,5.775174617767334
23711.642578125,15156.1494140625,3277.438720703125,3.582703113555908
23499.576171875,14976.001953125,3285.937255859375,10.294108390808105
23255.75390625,15764.6103515625,3383.55126953125,4.534331321716309
23735.15625,15284.0908203125,3095.9482421875,7.53306245803833
23378.732421875,15917.634765625,3688.362060546875,10.612419128417969
23341.78125,14615.9072265625,2970.8798828125,8.410743713378906
23136.017578125,15575.4189453125,3675.181396484375,13.457788467407227
23660.685546875,15070.2900390625,2986.903076171875,9.166350364685059
23464.77734375,15132.138671875,3237.138427734375,9.762354850769043
23568.138671875,15666.1826171875,3513.711181640625,6.134575366973877
23382.177734375,15897.6044921875,3215.6435546875,7.466753959655762
23762.056640625,14401.41015625,3410.921630859375,20.091304779052734
23760.314453125,14512.8193359375,2612.890625,11.73227310180664
23460.30078125,14138.748046875,2513.129150390625,10.573283195495605
23576.0234375,15289.6376953125,3061.252197265625,5.802378177642822
23750.955078125,14720.828125,2788.1474609375,6.547564506530762
23594.271484375,14988.73046875,3109.3486328125,3.4711222648620605
23468.3515625,15377.9033203125,3260.138427734375,8.712275505065918
23628.751953125,14790.8984375,2430.86865234375,6.250705242156982
23764.5078125,14811.3515625,2328.516357421875,5.759471893310547
24115.466796875,14695.3408203125,2863.31884765625,12.851862907409668
23254.171875,16244.822265625,3164.624755859375,6.65993070602417
23781.064453125,16030.5185546875,3462.5009765625,15.932141304016113
23917.19921875,14873.34375,2989.1650390625,6.89898157119751
23792.34765625,14475.04296875,3254.87890625,6.587038040161133
23520.845703125,15313.3544921875,3120.0673828125,3.9507927894592285
23947.244140625,15517.78125,3470.239013671875,5.828981876373291
23761.2109375,14539.931640625,2835.337890625,6.636041164398193
23464.359375,15979.2822265625,2886.21044921875,12.261597633361816
24160.802734375,15008.6494140625,3196.853515625,8.014936447143555
23905.09765625,15077.4814453125,2950.777587890625,14.089344024658203
23498.208984375,15365.4990234375,3596.62939453125,8.124162673950195
23713.328125,15108.3291015625,3773.638916015625,9.24605655670166
23663.30859375,15134.2197265625,3236.369140625,3.980710506439209
23417.251953125,15803.345703125,3325.823974609375,4.37071418762207
