Halo Number,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Burkert Scale Density,Burkert Scale Radius,Burkert Scale Density Uncertainty,Burkert Scale Radius Uncertainty,Burkert ChiSquare,Burkert P-Value,Dehnen-2 Scale Density,Dehnen-2 Scale Radius,Dehnen-2 Scale Density Uncertainty,Dehnen-2 Scale Radius Uncertainty,Dehnen-2 ChiSquare,Dehnen-2 P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto n,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto n Uncertainty,Einasto ChiSquare,Einasto P-Value,Dehnen-3 Scale Density,Dehnen-3 Scale Radius,Dehnen-3 gamma,Dehnen-3 Scale Density Uncertainty,Dehnen-3 Scale Radius Uncertainty,Dehnen-3 gamma Uncertainty,Dehnen-3 ChiSquare,Dehnen-3 P-Value
7,0.003456637303232523,2.6342040666934157,0.00049729263444726,0.1574691507061236,263.7331415807049,8.090509232702774e-31,0.006660128495528333,1.950420858644748,0.0010338335107699626,0.12288087832469168,801.4923030862831,4.58209658651412e-136,0.0004973534638187095,3.207939736440613,0.00011251878199939981,0.3084834595205408,298.0508380075668,5.250899183890856e-37,1.1343014722847934e-05,16.312167941429756,4.255256561220677,2.4779590681056987e-06,1.252590164897204,0.2685132976803785,288.6576738965094,2.68429065137483e-35,0.0016713658609441367,1.9014752460067488,0.020548485862598685,0.0002308726158571971,0.11081879366874613,0.11291099385504456,267.2588623000354,2.68429065137483e-35
