rad,mass
73.5542292597604,0.0041747536
44.25309730602646,0.005591633
73.02709875998985,0.0025073078
79.64491071473003,0.0033970186
77.60908224594989,0.003476391
94.71828824890113,0.00416672
87.33752415448558,0.0023088732
72.63350750771004,0.0023583325
87.62741172257603,0.0035833842
97.73906162187211,0.0016955668
31.60733649755431,0.003957096
93.67157741295142,0.0020731566
67.63441604466915,0.0025533806
76.40355112497579,0.0047805924
87.63185942744836,0.004685869
68.05888354046792,0.0032442417
99.73288428491009,0.0033025602
96.92147176028955,0.004554909
87.82967673033538,0.004249616
98.55723483361444,0.0035959715
58.41765175971955,0.0030605367
94.30881176426034,0.0027339587
98.4179589007705,0.004118263
84.5450117678536,0.0040886113
33.9186067360926,0.0038816482
83.39588193705096,0.0029006156
48.60888448087616,0.0038599023
90.1862937198481,0.0035217204
40.845927231571224,0.0032990968
65.09958044321989,0.0046968353
89.25835071296316,0.0034812836
85.64648628624371,0.0034272175
34.76653212171709,0.002638171
92.86114055322373,0.0020648737
88.1928803951047,0.004499828
93.32596402013223,0.0029375558
76.67557003174566,0.0034700923
74.8791402160461,0.0028519894
57.593312909912314,0.0034319663
96.59403111118579,0.0026178895
90.5003261097482,0.0043349536
87.91182308957495,0.004737401
99.2727995713567,0.0038014615
59.08606443641282,0.0045128274
99.5482170165561,0.0023343405
92.4010088406527,0.0026677817
62.091193095409245,0.0054531554
82.82838636814881,0.0038902764
70.4756883226339,0.0032206033
89.93482357073067,0.0027682413
69.7228124200199,0.002932963
77.75376685231703,0.0035651976
32.68608931508358,0.0028103495
51.02764948584765,0.0026570323
66.1630925261001,0.003938825
43.258181890900566,0.0029874789
48.79023493492924,0.0037591623
80.89871573392283,0.0028867754
94.00834618268676,0.0051074703
62.352866152742706,0.0032385325
36.719434522093856,0.0050272034
53.398915152136176,0.0037909532
28.972768895169178,0.0043947645
46.293367065880936,0.0040699053
55.765880681114936,0.0038248561
67.31781113631506,0.0041390983
83.20974816637566,0.0026969085
57.037126121943004,0.0039563323
90.86039970201054,0.0036872483
65.46413341855411,0.0031452624
59.010386459387384,0.0034465916
83.02176362699592,0.003935939
70.96204061089914,0.004579229
64.2452974738348,0.0039650146
41.44753349167215,0.004098686
75.24953959975021,0.0030788395
26.813548508035765,0.003258709
64.81042530946098,0.005314222
82.68778662347937,0.0026933264
54.13344900202553,0.0040477803
91.33181990224067,0.004042581
26.775408900403214,0.002971799
69.35979195832421,0.0028508147
45.69198730956886,0.0028528916
94.30296419331448,0.0031491888
64.19878814421271,0.0026151165
69.6253438042099,0.0034795103
36.95143206669208,0.0041989256
71.75812168404363,0.0042986097
93.69858490642022,0.003466537
75.61535789062476,0.004432492
95.86165831087602,0.0036722987
97.73034920111725,0.0027358644
57.829578027321865,0.0038801406
49.56285913650749,0.0037379435
52.78915182769158,0.0036614991
39.641633867186776,0.0037080678
49.408398268320944,0.0035304392
58.46979598969647,0.0037863576
90.91307445283368,0.001467981
60.11331070482506,0.0033748043
47.22699505346491,0.0034397044
84.6791131309124,0.00414484
74.25882420095678,0.0038220398
33.080895637255914,0.004146167
35.77127265528544,0.00412265
66.83059958928294,0.0042427084
85.21584911848095,0.002263819
32.29685780125886,0.0027116959
19.54406415522879,0.003868604
72.06406681769143,0.0025974337
96.63084835466127,0.0030427524
86.91452934321632,0.0023716604
48.53764602069192,0.0039158138
84.6607150545033,0.003290366
50.555743208246064,0.0037047197
97.54589043354571,0.003838423
83.03770136213464,0.0035193318
71.19046331532955,0.0025612533
66.52038659700573,0.00327167
84.20328425988451,0.002931631
53.771318799729315,0.0027115091
87.47759243520119,0.0044182255
59.43947977708318,0.0028099902
32.893117968243565,0.0034143887
72.387695154375,0.0032095457
76.45163774088401,0.0040699225
93.24110243176105,0.005164173
45.63334423855957,0.003465539
90.69625987788919,0.0022607942
51.310073007158124,0.0048072045
70.9355395312159,0.0037292126
75.41137609837445,0.002329302
74.5827685637087,0.004304155
39.3615187107099,0.002804938
