,Radius,Density,Uncertainty
49,99.26010014945484,1636115.150175881,863.1616715782199
50,101.5539582471578,1554354.7092575089,820.0274955732559
51,103.8538310560341,1482353.4162287402,782.0419317577603
52,106.15070773472829,1419695.694159535,748.9857351247025
53,108.44241724786326,1360969.8664557282,718.0038793548423
54,110.73224060410001,1304193.0354011399,688.0502514609104
55,113.0190956280533,1250794.226066299,659.8787590566056
56,115.2988791735975,1203615.8288128013,634.9889557739133
57,117.5667100171755,1162884.0693751134,613.5001910260426
58,119.81778968393306,1123467.390901104,592.7052206500091
59,122.06258242259236,1080017.7821659842,569.7826061254788
60,124.31218607560271,1036823.9391016443,546.9949253333933
61,126.5637361279986,997018.4949764225,525.9948547177363
62,128.82130435757898,952991.5190028142,502.7676398289623
63,131.09803964197351,907265.3850426662,478.6440038980756
64,133.40211811428316,863031.403499075,455.3075795359994
65,135.7332512233763,822320.9714332889,433.83006642281913
66,138.09035024129003,782969.8200196909,413.0696660139374
67,140.47321267198214,749013.5040333109,395.1554070668877
68,142.87137801651778,723272.790980023,381.57543569121594
69,145.27568966981823,698066.3666575731,368.2773378462465
70,147.68901157130392,673847.5724865507,355.50028186823585
71,150.10810456219576,652260.5296300255,344.1116531433775
72,152.52571671119085,633006.1241991177,333.95364881513655
73,154.94126672078255,614667.252990711,324.2786508631866
74,157.35827692811833,596146.1140264336,314.5074943121213
75,159.77607652573852,579293.86124098,305.6167883721469
76,162.1906728166539,564394.6752880928,297.75645760577856
77,164.60048418928284,549778.5283587355,290.0454491145848
78,167.00885598769412,535618.4023022574,282.5750225523994
79,169.41608795143424,522999.1723327394,275.91752315002043
80,171.81935731181926,511101.9518494348,269.6409327044152
81,174.2184277268551,499815.3514107922,263.686485732876
82,176.61462298190554,487815.524097366,257.35576322756
83,179.00834798269818,476538.9609216313,251.4066115927388
84,181.39919129054886,465502.0272129458,245.5838807488475
85,183.7882661288299,454737.1220090443,239.90466338497072
86,186.17864134104315,443275.09996500245,233.85766962286417
87,188.57054668370665,433404.76389370667,228.65039812890936
88,190.96527877771604,421807.846967593,222.5322381705336
89,193.36627126556408,410805.1377092314,216.7275630446321
90,195.77450906271497,399219.01029565965,210.6150952856594
91,198.19353731428143,387157.0926024074,204.25161589520982
92,200.63327093160947,373386.2665843089,196.9865714981104
93,203.09991842808174,360584.87394077686,190.2329689344202
94,205.5947645164687,346809.0382429218,182.96528159158908
95,208.1262969799078,332210.41002342035,175.26351540762627
96,210.6978481132735,318508.6204667755,168.0348924246686
97,213.3046379321621,306363.1431859867,161.6273296863895
98,215.9476392647985,294016.33793587243,155.11355279410063
99,218.6319987076153,282065.7181578495,148.80879060001843
100,221.35723096674752,270773.6478044523,142.85145787758174
101,224.12090984242832,259907.68520333272,137.11892588490352
102,226.92485821511394,249351.23041336407,131.54968024747407
103,229.76224088079402,240166.1796934525,126.70394323924617
104,232.64300704851854,230502.92551133415,121.60592148214316
105,235.5704349854268,222194.94725884616,117.22289966666634
106,238.53128354281347,214716.2182686926,113.27736306080612
107,241.5225689450039,208161.42784169945,109.81926669075533
108,244.53307426032606,202690.18764453736,106.932816532476
109,247.55972261409664,196763.11035445431,103.8058814015768
110,250.6002405294449,191774.95294245644,101.17429016585446
111,253.64661493241633,187418.5879592405,98.87601227232523
112,256.7092653346427,182100.56141563485,96.07039270429999
113,259.7871386856659,178074.54702019415,93.94639714384509
114,262.8711578095272,173932.8708599408,91.76138216049527
115,265.9703477028829,169626.32489080014,89.48938717465806
116,269.0846043027699,165792.8602802309,87.46697468074576
117,272.20636419964706,162202.93682312852,85.57304665756399
118,275.3383876808042,158174.88495801864,83.4479761937166
119,278.48653989939413,154174.6832965747,81.33759860056813
120,281.65322260972613,149905.54844205026,79.0853405141932
121,284.8354770952566,146547.2290998299,77.3135993645481
122,288.03015666552506,142841.69830247408,75.35868063111641
123,291.23885556295704,139435.747756679,73.56181079215355
124,294.46212634683815,135855.5089863835,71.6729920978916
125,297.7021831093398,132375.55236423243,69.83707903598228
126,300.963305914937,128546.06596731079,67.81676531949503
127,304.2452196579676,125291.44666567011,66.09973297219788
128,307.5471678225189,121701.8661222134,64.20598585921401
129,310.8773262267539,117874.47934770091,62.18677983590359
130,314.2408717679083,114085.74870043136,60.18796754062886
131,317.64602944737044,109885.81618852066,57.97221838195453
132,321.0973764905266,105993.1554837647,55.9185759348182
133,324.5944823183338,102212.59258109923,53.92407267860147
134,328.14270980490545,98199.55753892494,51.80692460700469
135,331.7479163872562,94133.05715827047,49.66156994436872
136,335.4151332446054,90090.13310547601,47.52865339317199
137,339.14640000480733,86195.11127158934,45.47376529033286
138,342.9492680647396,82256.09059555989,43.395664815108205
139,346.8385989346191,78214.52789307368,41.26346646849967
140,350.820159529182,74577.72851777631,39.34480822024688
141,354.8943576442583,70971.84314749866,37.44245920563522
142,359.0721279238582,67342.38811986618,35.52767559872806
143,363.36518434830424,63718.25999214044,33.6157022926896
144,367.7685374917874,60614.93079497213,31.978485733086604
145,372.27233929784484,57720.96930017199,30.451724831773415
146,376.871094114008,55068.90975621584,29.05258361066799
147,381.55832598955817,52793.33133179646,27.852061705826504
148,386.330572412562,50612.293242215026,26.701416237519155
149,391.18400945668327,48674.868940104505,25.679293559304107
150,396.11888940852,46809.493299346694,24.695181434907045
151,401.1359406585008,45147.20371581246,23.818210975085663
152,406.22942530377117,43594.401115582164,22.999002322258445
153,411.3905286823567,42185.33819908174,22.255626098259395
154,416.6228062019627,40680.33443019882,21.46163456976529
155,421.9238266516646,39440.60798314353,20.807594814540888
156,427.2785588094571,38329.77267466157,20.221553873831844
157,432.68641869295277,37184.42725488759,19.617306509604273
158,438.1439405066641,36160.47797527926,19.07710384006538
159,443.6485205371115,35124.37465021612,18.530489087495482
160,449.20291201066016,34150.40361548703,18.01665333069367
161,454.80707984582807,33130.45795118648,17.478562839677817
162,460.4653183404271,32080.89675402307,16.92484814712099
163,466.1782736828369,31110.740409938993,16.41302489827337
164,471.9529539778259,30042.463447286413,15.84943637047777
165,477.78842937806536,29184.49597291413,15.396800356894428
166,483.667175784331,28395.91356733329,14.980769671459383
167,489.5806511653053,27649.258409574784,14.586858451950139
168,495.53975516374294,26839.067056496162,14.159427581606822
169,501.5556952017703,26030.920414647826,13.73307543507047
170,507.62300486838905,25316.738868019307,13.356296247168002
171,513.7723550329661,24351.63486216459,12.847138449288774
172,520.0381710429167,23465.32552740287,12.37955018275016
173,526.4269717879138,22534.044002857932,11.888236036951982
174,532.9507204794568,21618.84357533975,11.405405760146113
175,539.6300688211561,20602.82567574308,10.869387431317008
176,546.4997747687921,19501.822387157037,10.28853354772154
177,553.5727690989214,18514.023227336456,9.767402517376496
178,560.8460047837852,17583.16138961419,9.276309784832364
179,568.3499480563713,16588.169316502306,8.751384005041126
180,576.1230242571471,15614.746346823827,8.237837389712745
181,584.1448630402656,14865.11221975196,7.842354561914301
182,592.3886320285744,14163.787079756741,7.472358000185118
183,600.8756291952545,13418.455372144505,7.079144990358965
184,609.6749459072289,12589.652420002938,6.641895239629272
185,618.8062399850608,11909.797770953897,6.283225817589931
186,628.2632012449695,11199.00663292534,5.908235300096244
187,638.2285605953491,10216.074549937288,5.389671982771896
188,648.906725072163,9245.375134443315,4.877562226934901
189,660.3460223209524,8399.633932669092,4.431376401097682
190,672.6045365247222,7578.18518552168,3.998006492123138
191,686.0367649541832,6591.2660513390365,3.477339734968518
192,701.1865614399219,5567.767264947139,2.9373747311450766
193,718.5086229987985,4651.959494367335,2.4542240396958777
194,738.5610444507561,3804.0582968515164,2.0068986696556017
195,762.1769519069119,3043.6744131713685,1.605744616404558
196,791.5465107069983,2200.1390958358475,1.160722544169409
197,829.5090068081388,1568.4150591903353,0.8274452834653175
198,878.247665278136,1118.1787765956515,0.5899151180317819
199,1063.9739261526888,132.5338279451229,0.06992058013610764
