,Radius,Density,Uncertainty
57,0.48348017861893616,16641177290.997398,168041271.82161066
58,0.4897373425611422,16137592546.888714,162956113.51879254
59,0.49599110425959764,16305480071.740282,164651428.26159635
60,0.5022898790468037,15424696826.989357,155757349.7923296
61,0.5087231482562148,14671821862.8014,148154878.86779737
62,0.5152464913906458,14160417102.149914,142990754.66596025
63,0.52187396237287,13690187082.778215,138242409.69479838
64,0.5285959507708627,13132367527.242321,132609592.62181836
65,0.5354071826181653,12906431435.243568,130328108.10987736
66,0.5423442079868955,12331943058.879242,124526970.6228548
67,0.5492850229990662,11878890487.115717,119952082.13810919
68,0.5563147399913264,11140277449.659428,112493627.00432947
69,0.5634815558860101,11067564893.14493,111759381.4482349
70,0.57076613440273,10509850341.029718,106127624.69136406
71,0.5782552897806443,10104380439.06896,102033222.18489417
72,0.5858813942331682,9903115397.604929,100000863.959906
73,0.5936938098166217,9177274756.508987,92671383.45881431
74,0.6017974284836958,8703172218.765926,87883934.10814266
75,0.6101065466466482,8192984665.168832,82732101.16538616
76,0.61860204610511,7862794198.945008,79397864.35525142
77,0.6272609362711021,7689425186.969206,77647197.99568859
78,0.6360674786779228,7333053815.435582,74048588.50633962
79,0.6452174797024559,6855076354.380001,69222010.49125555
80,0.6546613487385431,6523573044.780147,65874516.69414489
81,0.6644161098806649,6046192064.520715,61053961.89423661
82,0.6745421267605398,5803882329.566059,58607137.650703944
83,0.6851028146445859,5328812536.590544,53809921.034375824
84,0.6960761293798734,5152790334.488736,52032462.97399988
85,0.7072789244376432,4876843292.871971,49245971.90922541
86,0.7189153736869198,4555557693.58442,46001655.73025797
87,0.7311040779420699,4195759553.638615,42368443.00868861
88,0.7439325904049929,3894500494.8912234,39326353.22775227
89,0.7575651683014843,3589728140.7501917,36248786.472085804
90,0.7718594888834756,3355111463.919401,33879646.111653835
91,0.7867784165324344,3142988370.05195,31737644.145512596
92,0.8024759513051518,2933943216.725569,29626722.97576384
93,0.8190493154451273,2679618971.810186,27058577.175540213
94,0.8365718126842565,2475197033.0722036,24994340.855411984
95,0.8551999740184109,2264112016.9188256,22862821.314658813
96,0.875020879116212,2047629846.6871302,20676801.74547146
97,0.8958219785866652,1915703875.8480024,19344623.886991408
98,0.9173531424349008,1794073680.1853833,18116411.939383894
99,0.9399263665045062,1620071864.6521637,16359355.580319107
100,0.9639168450177624,1473727885.4940884,14881585.831753178
101,0.988614652791109,1428473933.339173,14424615.057264753
102,1.0140424775202004,1321974890.239373,13349196.273044689
103,1.0403581509398625,1224505785.3580809,12364961.079755392
104,1.0671284816292896,1188592385.686357,12002310.45409689
105,1.0947880452965932,1060646935.0229799,10710327.568673616
106,1.1234153541048566,1002694713.1278431,10125130.686154058
107,1.1529466732752844,933637468.3970754,9427796.174891308
108,1.183257126859751,875728688.9605165,8843037.970829578
109,1.2142499395211281,824329950.6795055,8324017.639531279
110,1.2459500368980438,778027657.1401408,7856460.797935605
111,1.2781460708340378,745234835.6280605,7525321.519917687
112,1.3109234639637162,697773410.7337283,7046059.862990083
113,1.344072491540443,656280937.8907583,6627072.204507032
114,1.3776459266384566,625375111.046464,6314987.64709875
115,1.4121821051979329,586663095.6947147,5924076.825061845
116,1.447305504059043,557192908.3635206,5626489.240159782
117,1.4833006433851086,499841103.4128048,5047355.319725141
118,1.519673100170912,490586373.04985684,4953901.795773013
119,1.5562150191015913,465188666.5994132,4697437.795741397
120,1.5937096703850506,442131902.282945,4464612.4413762055
121,1.6311348047126426,426306265.28398204,4304806.429927031
122,1.6687843512360179,388115491.18699884,3919159.0602195575
123,1.707081692831824,378925078.9872143,3826355.015913623
124,1.745650658839597,368101410.8386529,3717058.4842046993
125,1.784712654834286,343733972.30304533,3470998.0468356675
126,1.8242152149600313,329553379.64427674,3327803.561019283
127,1.8635847388904458,313711191.4618169,3167830.417048392
128,1.9029209017008888,304981324.3324316,3079676.9198766993
129,1.9425879456252266,291890363.81986356,2947485.4519636394
130,1.982830720805187,270417727.29856485,2730656.492851821
131,2.023639723327083,259693604.4627898,2622365.1617168705
132,2.0644734586498004,249786759.21620458,2522326.6340415077
133,2.1054951023679744,243912936.6933926,2463013.2459363453
134,2.1468650926407244,237775767.05048487,2401040.59976202
135,2.188073935880234,227353254.71062765,2295794.907192329
136,2.2292190627389714,210921455.73595175,2129867.9207936353
137,2.270861762995448,208325742.61058712,2103656.6181169734
138,2.3131680677507753,195639294.00021118,1975549.8789056577
139,2.3558424277264054,194398893.17696595,1963024.411009858
140,2.3990170233192902,183017915.7690889,1848100.215158204
141,2.4434017469028246,171305827.83061442,1729832.4917602618
142,2.48866488776357,163024284.786348,1646206.1351949244
143,2.5343622521007885,160623368.31290954,1621961.873465178
144,2.5808244345163613,153092822.92947114,1545919.0309658116
145,2.6283551658767124,145562443.3963776,1469877.8632099081
146,2.67683360494686,140091656.715938,1414634.2986729727
147,2.7267485960343176,130597090.94879815,1318758.9360706385
148,2.778310495790271,126397332.55254632,1276350.1130703911
149,2.830995461967694,120304892.88607988,1214829.146605879
150,2.8853847751745962,110101303.75884293,1111794.1230553736
151,2.9409573781497684,107105935.44558878,1081547.1343879502
152,2.997647587334429,103412695.77055758,1044253.0967557679
153,3.0560005103144405,96698301.80845661,976451.6857634591
154,3.1154821679007463,92226665.84951794,931297.4649698493
155,3.1759201060295594,90415003.58702224,913003.4449388454
156,3.238325453797362,84615428.10528569,854439.7974916382
157,3.3030761493426692,79422953.83993046,802006.6093707887
158,3.369973287432698,73583891.80683723,743044.2298991703
159,3.438581536050596,72193481.41049805,729003.9773816263
160,3.50912971306024,66530980.121551685,671824.4941247042
161,3.582667537085327,62343592.69632371,629540.5921963356
162,3.658484152633166,59563654.39744356,601468.9985127479
163,3.736456346847147,57223002.75132075,577833.2861693306
164,3.8170730087429563,54012440.536420956,545413.2867654403
165,3.9004103329393702,51610599.52459923,521159.6891213498
166,3.987192030407304,45662323.80566764,461094.47862115194
167,4.077212382074709,43975410.26499753,444060.1611644985
168,4.16862276996676,41550426.20348238,419572.86686323595
169,4.262186824809946,39275174.63728894,396597.55927462596
170,4.3600473791051275,36476917.79636298,368340.9864246327
171,4.461887911857907,33911949.26167538,342440.1401555113
172,4.566696729797489,32456503.292780146,327743.16364934173
173,4.675599699040312,30067633.97390382,303620.55311884946
174,4.787690655792344,28782844.210773207,290646.8492729893
175,4.90317451249282,25891390.39556603,261449.180861409
176,5.023229561866437,24029987.655797806,242652.8854855945
177,5.148561209175755,22217383.56736149,224349.35497188085
178,5.280309326207389,20667091.222271487,208694.6273760656
179,5.416060192906672,19196096.493028507,193840.6407366347
180,5.556056705798641,18114335.424850624,182917.1043470515
181,5.701408199663904,16684698.108672202,168480.741543308
182,5.85308869696501,14905196.073276708,150511.4729027549
183,6.013342367949669,13647617.508498225,137812.54555250696
184,6.182564601440863,12442963.316609379,125648.04426931056
185,6.363401663028823,10998958.683161147,111066.60144962433
186,6.55633167012895,10120480.123545028,102195.79550575823
187,6.762387399262149,9143681.746076047,92332.16393733719
188,6.98702751392638,7879396.988193537,79565.51798770313
189,7.23195025703251,7039765.547732784,71086.9871332326
190,7.500003642947204,6044375.333782522,61035.61669314507
191,7.791734791453013,5212974.670631306,52640.1995669276
192,8.113808676761856,4226480.227069115,42678.65790179418
193,8.477886651935108,3560032.668044179,35948.92397356163
194,8.894893476801396,2836692.7356662834,28644.695428271356
195,9.385925225065574,2205294.328802709,22268.88502374591
196,9.980107972727854,1641036.2610119784,16571.05237109733
197,10.726390663505818,1122590.6398276063,11335.830125054828
198,11.806876936001355,608980.628151084,6149.437475471909
199,20.64498772677795,16883.065490999983,170.48383943905102
200,30.537072580956778,108.36406827895479,20.47888398009553
