,0
99dm_mass_DMO,0.10419516856923254
99spinX_DMO,0.0034326942059553552
99spinY_DMO,0.0034468324757147392
99spinZ_DMO,0.003513421888751175
99vel_dispersion_DMO,0.06940922527724759
99v_max_DMO,0.18864122926950994
94dm_mass_DMO,0.02231361451299447
94spinX_DMO,0.0028743021209505434
94spinY_DMO,0.002934747482769618
94spinZ_DMO,0.002890780735414781
94vel_dispersion_DMO,0.0157727742573028
94v_max_DMO,0.008528752324560634
89dm_mass_DMO,0.0672158657363976
89spinX_DMO,0.0027496366186619326
89spinY_DMO,0.002761909655233486
89spinZ_DMO,0.0027796784257497747
89vel_dispersion_DMO,0.007421951233588007
89v_max_DMO,0.01012547993041334
84dm_mass_DMO,0.01786721253371801
84spinX_DMO,0.0026718250334366598
84spinY_DMO,0.0026617852961027992
84spinZ_DMO,0.0026332982150401515
84vel_dispersion_DMO,0.007098653236466005
84v_max_DMO,0.00883044787524219
79dm_mass_DMO,0.01025542824654983
79spinX_DMO,0.0026711109920464233
79spinY_DMO,0.00264398993364557
79spinZ_DMO,0.0026356441677814224
79vel_dispersion_DMO,0.0066837234319811045
79v_max_DMO,0.007588297908679638
74dm_mass_DMO,0.015822830807902626
74spinX_DMO,0.002736408605284121
74spinY_DMO,0.002682592863694768
74spinZ_DMO,0.002718973191018884
74vel_dispersion_DMO,0.006155565758978676
74v_max_DMO,0.006927688238443495
69dm_mass_DMO,0.016686961538282516
69spinX_DMO,0.0027915693580121267
69spinY_DMO,0.002821370497449825
69spinZ_DMO,0.002854317169131047
69vel_dispersion_DMO,0.00580460104533758
69v_max_DMO,0.006732734240394564
64dm_mass_DMO,0.02029822164750888
64spinX_DMO,0.002944803036367459
64spinY_DMO,0.0029044458797697656
64spinZ_DMO,0.0029569656332299114
64vel_dispersion_DMO,0.005550145083092822
64v_max_DMO,0.0070053864568177665
59dm_mass_DMO,0.01739063340723008
59spinX_DMO,0.0031408456681776176
59spinY_DMO,0.003133714849960023
59spinZ_DMO,0.0031357419498419872
59vel_dispersion_DMO,0.00526194918362568
59v_max_DMO,0.007509291171076677
54dm_mass_DMO,0.023989086523667543
54spinX_DMO,0.00348396310460245
54spinY_DMO,0.0034602981568223126
54spinZ_DMO,0.003474299935565187
54vel_dispersion_DMO,0.0053201805392259285
54v_max_DMO,0.008333765747232914
49dm_mass_DMO,0.015247626736618352
49spinX_DMO,0.004158503212223602
49spinY_DMO,0.0041171173080838215
49spinZ_DMO,0.0041568012027344385
49vel_dispersion_DMO,0.005703179885595726
49v_max_DMO,0.2204259998279811
