,0
99positionX,0.02198501013446203
99positionY,0.0018410757000332353
99positionZ,0.003705441193281172
99gas_mass,0.010000823684307719
99dm_mass,0.06595385627732649
99stellar_mass,0.020413246635371626
99bh_mass,0.027765037733125622
99spinX,0.004047956503077426
99spinY,0.0016984881313361513
99spinZ,0.02191974729773083
99vel_dispersion,0.047680648666850414
99v_max,0.030020850772683252
99bh_dot,0.0018329148205979717
99sfr,0.018155780856359653
99fof_mass,0.00612230136507418
99fof_distance,0.03557653567626955
89positionX,0.001670057793886373
89positionY,0.009656149436096348
89positionZ,0.024396839109147733
89gas_mass,0.018006166829001195
89dm_mass,0.060720190147040845
89stellar_mass,0.025564601450557067
89bh_mass,0.014704444600199084
89spinX,0.023476488155656047
89spinY,0.003634307708672829
89spinZ,0.037766687267452304
89vel_dispersion,0.0328296268865881
89v_max,0.017504077363235226
89bh_dot,0.003606896742191803
89sfr,0.018117645239604106
89fof_mass,0.016550621692005673
89fof_distance,0.016036965593325764
79positionX,0.023667963442014873
79positionY,0.023933288210604337
79positionZ,0.016286833340183396
79gas_mass,0.02666297253405033
79dm_mass,0.0662181790141921
79stellar_mass,0.0032976154932798543
79bh_mass,0.009376703801291953
79spinX,0.03242387862500662
79spinY,0.020989263378590924
79spinZ,0.03135857264202079
79vel_dispersion,0.03388080790389675
79v_max,0.0017569078434015069
79bh_dot,0.025987057098692673
79sfr,0.048125757712674126
79fof_mass,0.021646666157574625
79fof_distance,0.020211949299207436
69positionX,0.00038547999341886327
69positionY,0.07651177937201656
69positionZ,0.02841721245917723
69gas_mass,0.04588765895908935
69dm_mass,0.08058079946049736
69stellar_mass,0.0032585910630549687
69bh_mass,0.01279554202320371
69spinX,0.005397097438841717
69spinY,0.023841455512083467
69spinZ,0.03970668644261252
69vel_dispersion,0.0410224274636586
69v_max,0.003935163860458369
69bh_dot,0.002603253589395665
69sfr,0.016273807469520857
69fof_mass,0.0014233674957368323
69fof_distance,0.026166151385430124
59positionX,0.00041159925468037614
59positionY,0.11295072368437112
59positionZ,0.008137981183219187
59gas_mass,0.046203514477421825
59dm_mass,0.07154651062368056
59stellar_mass,0.015405808209097222
59bh_mass,0.014369292755758295
59spinX,0.025976438698992837
59spinY,0.009842263359428513
59spinZ,0.03861005559047881
59vel_dispersion,0.03515731795909021
59v_max,0.016392428633702175
59bh_dot,0.00045990639134727473
59sfr,0.02876979659655588
59fof_mass,0.0018697656384887864
59fof_distance,0.001733904315176108
49positionX,0.011555372618205972
49positionY,0.14235582069684258
49positionZ,0.00047904633194805076
49gas_mass,0.000926867314538713
49dm_mass,0.05062129687435167
49stellar_mass,0.025244411262440723
49bh_mass,0.013514390815371037
49spinX,0.025661546149494275
49spinY,0.02360758118085766
49spinZ,0.026442928193859776
49vel_dispersion,0.029152799159742872
49v_max,0.001974111082025711
49bh_dot,0.014813233494789156
49sfr,0.03095488506030432
49fof_mass,0.023747938411457857
49fof_distance,0.048213108490325826
39positionX,0.01765981702285982
39positionY,0.054690785820805485
39positionZ,0.0008384416281258599
39gas_mass,0.05202978540190586
39dm_mass,0.055378103149095866
39stellar_mass,0.027307621726769798
39bh_mass,0.059461164643740475
39spinX,0.01658588744545052
39spinY,0.017020014563077904
39spinZ,0.017885444349971923
39vel_dispersion,0.030245994507709775
39v_max,0.022380730239105112
39bh_dot,0.03175082053040866
39sfr,0.05511062589978612
39fof_mass,0.03712694993372636
39fof_distance,0.03313069728954414
29positionX,0.020233560176519463
29positionY,0.06895339886996435
29positionZ,0.004088697835509765
29gas_mass,0.01323425160128144
29dm_mass,0.022101261095543792
29stellar_mass,0.03600972359927051
29bh_mass,0.03797719905594428
29spinX,0.01797378919501368
29spinY,0.0595968647993136
29spinZ,0.06460711362418525
29vel_dispersion,0.03478572032338668
29v_max,0.02358656945463307
29bh_dot,0.022663770863650987
29sfr,0.0019392105812330394
29fof_mass,0.04969739084154148
29fof_distance,0.14340392050970532
19positionX,0.0005087108629317857
19positionY,0.05786361590076156
19positionZ,0.017719691756284597
19gas_mass,0.002485559909636753
19dm_mass,0.012078906481893113
19stellar_mass,0.0019294642263490492
19bh_mass,3.686576072865224e-05
19spinX,0.03872998143712474
19spinY,0.034735735687891664
19spinZ,0.017282512578931056
19vel_dispersion,0.01633064698108423
19v_max,0.02701149950887462
19bh_dot,6.378115356598789e-05
19sfr,0.024612895880323598
19fof_mass,0.03362274197652655
19fof_distance,0.06089531213589907
9positionX,0.003908113842678107
9positionY,0.06664946662169677
9positionZ,0.023519695848968892
9gas_mass,0.02879563120435373
9dm_mass,0.0333776437265261
9stellar_mass,0.026773492834691
9bh_mass,6.506208114146331e-06
9spinX,0.044608985245332945
9spinY,0.012017043498386752
9spinZ,0.020575135518013644
9vel_dispersion,0.017541163532329852
9v_max,0.022718169494184964
9bh_dot,1.1300619122455138e-05
9sfr,0.014229828089284401
9fof_mass,0.09146025431493424
9fof_distance,0.025952853023938807
