,0
99dm_mass_DMO,0.09006140481187928
99spinX_DMO,0.0030609647299595735
99spinY_DMO,0.0030785555785169346
99spinZ_DMO,0.0030768656173134467
99vel_dispersion_DMO,0.06715855326643703
99v_max_DMO,0.18251525551363795
94dm_mass_DMO,0.011062251993944451
94spinX_DMO,0.002587799446725319
94spinY_DMO,0.002623600330281935
94spinZ_DMO,0.0025892507778734752
94vel_dispersion_DMO,0.014706748667954692
94v_max_DMO,0.00766553829726096
89dm_mass_DMO,0.03850843268855892
89spinX_DMO,0.0024704277530682647
89spinY_DMO,0.002466800491760276
89spinZ_DMO,0.002478878030395748
89vel_dispersion_DMO,0.0068471730596612575
89v_max_DMO,0.009136110676093255
84dm_mass_DMO,0.011465716542484551
84spinX_DMO,0.00239339113128693
84spinY_DMO,0.00238897117274438
84spinZ_DMO,0.002376295468301913
84vel_dispersion_DMO,0.006544266061150978
84v_max_DMO,0.007915023813472212
79dm_mass_DMO,0.008158990220721297
79spinX_DMO,0.0023943867763287665
79spinY_DMO,0.0023680628983030185
79spinZ_DMO,0.002372048211322254
79vel_dispersion_DMO,0.006157700284654931
79v_max_DMO,0.006872249830499343
74dm_mass_DMO,0.010613054167661548
74spinX_DMO,0.0024489595699496427
74spinY_DMO,0.002409807169267314
74spinZ_DMO,0.002447342446281129
74vel_dispersion_DMO,0.00569032675759911
74v_max_DMO,0.0062878181076906755
69dm_mass_DMO,0.011730962738655721
69spinX_DMO,0.0025315615649076444
69spinY_DMO,0.002534510185920285
69spinZ_DMO,0.0025480039452529723
69vel_dispersion_DMO,0.005364865635964112
69v_max_DMO,0.006112339776201742
64dm_mass_DMO,0.012708107199636984
64spinX_DMO,0.002663112131271496
64spinY_DMO,0.002643607162578616
64spinZ_DMO,0.0026677727003163784
64vel_dispersion_DMO,0.005144546955684642
64v_max_DMO,0.006319269585457921
59dm_mass_DMO,0.012617234406871406
59spinX_DMO,0.0028399122845075655
59spinY_DMO,0.002846009564525646
59spinZ_DMO,0.0028384867087430697
59vel_dispersion_DMO,0.004891048400373158
59v_max_DMO,0.006353970712211733
54dm_mass_DMO,0.019498165609914724
54spinX_DMO,0.003151875277711394
54spinY_DMO,0.0031425853969811717
54spinZ_DMO,0.0031469044830634884
54vel_dispersion_DMO,0.0049203488817913515
54v_max_DMO,0.006523600497930036
49dm_mass_DMO,0.013624051940163827
49spinX_DMO,0.003832449212731243
49spinY_DMO,0.0037903150028241843
49spinZ_DMO,0.003790860531828465
49vel_dispersion_DMO,0.005295822066545618
49v_max_DMO,0.21372024442372156
