,0
99positionX,0.0033986543315375267
99positionY,0.003094540484734427
99positionZ,0.004008680015052314
99gas_mass,0.0006940866952349688
99dm_mass,0.009417027556289894
99stellar_mass,0.06159916301883682
99bh_mass,0.0003732403218005843
99spinX,0.004984172618687317
99spinY,0.004661421608212936
99spinZ,0.0052487449006030015
99vel_dispersion,0.010213584258011438
99v_max,0.015321398962957913
99bh_dot,0.000435022774623416
99sfr,0.0014352243454628557
99fof_mass,0.005064923489465498
99fof_distance,0.014580267671947336
89positionX,0.0033801086123327554
89positionY,0.0021818552460581963
89positionZ,0.002550644350611499
89gas_mass,0.00040784257815810207
89dm_mass,0.006414709891264628
89stellar_mass,0.027456821306338766
89bh_mass,0.00011532074679804119
89spinX,0.0039060862911568
89spinY,0.004076815270811327
89spinZ,0.004121289001820255
89vel_dispersion,0.008063636075108887
89v_max,0.00645973055602132
89bh_dot,0.0027975407569105076
89sfr,0.0005061567650741169
89fof_mass,0.005492804213569639
89fof_distance,0.008657815032907292
79positionX,0.002642818760694029
79positionY,0.001895171346982882
79positionZ,0.0026916241759528067
79gas_mass,0.0003565610615200669
79dm_mass,0.005022647856522897
79stellar_mass,0.01798530369619354
79bh_mass,0.0008891683184909179
79spinX,0.0038802521768441104
79spinY,0.003907239927931681
79spinZ,0.004829875970204448
79vel_dispersion,0.010479848267657216
79v_max,0.006041471095806499
79bh_dot,0.0007610449477942245
79sfr,0.0005339487114230689
79fof_mass,0.005235840076548574
79fof_distance,0.009026106900085136
69positionX,0.0028753394443832483
69positionY,0.0017869917608984035
69positionZ,0.0023138623847617622
69gas_mass,0.0003577898531941408
69dm_mass,0.004104095934166581
69stellar_mass,0.007074347177297364
69bh_mass,0.00036474010859127064
69spinX,0.004063215757046902
69spinY,0.0042903068005755
69spinZ,0.004327782430048207
69vel_dispersion,0.006153399523635508
69v_max,0.005286236212163341
69bh_dot,7.68145728421097e-05
69sfr,0.0010348248054296333
69fof_mass,0.005476836609277085
69fof_distance,0.007707838300407404
59positionX,0.002415845883842451
59positionY,0.0020964286108354933
59positionZ,0.002227819616352824
59gas_mass,0.00037625126277362515
59dm_mass,0.004530247609507185
59stellar_mass,0.0034362426183870217
59bh_mass,0.0005635135061112036
59spinX,0.004447035637861868
59spinY,0.004387028493433862
59spinZ,0.004559684023776754
59vel_dispersion,0.004693707174584054
59v_max,0.005402301616130063
59bh_dot,0.00025702412536630524
59sfr,0.0006433349838504353
59fof_mass,0.006174312918712878
59fof_distance,0.007350938121482449
49positionX,0.0024026912232872903
49positionY,0.002084219574927884
49positionZ,0.0021453378915728236
49gas_mass,0.0005131517825989178
49dm_mass,0.004376099040425862
49stellar_mass,0.001636278316117981
49bh_mass,0.0002882288924894261
49spinX,0.004810345398216017
49spinY,0.00505836433082693
49spinZ,0.0048174921441274466
49vel_dispersion,0.0043271118039051445
49v_max,0.004181625674702447
49bh_dot,0.0004335022137633196
49sfr,0.0035087897468505298
49fof_mass,0.0054415044272105775
49fof_distance,0.011735023711747318
39positionX,0.0026550465222324533
39positionY,0.0021407672482445126
39positionZ,0.002230092448259167
39gas_mass,0.0010512733237921874
39dm_mass,0.00461927449666287
39stellar_mass,0.003598660754188026
39bh_mass,0.0005898063493449823
39spinX,0.006198416899808404
39spinY,0.008192777252592803
39spinZ,0.005712450594730565
39vel_dispersion,0.0043127112204816445
39v_max,0.004341620880336365
39bh_dot,0.0003201559078524359
39sfr,0.00262607225252626
39fof_mass,0.0076109354575043375
39fof_distance,0.00736663537600381
29positionX,0.002827161969825329
29positionY,0.0027267742533084926
29positionZ,0.002497123181673826
29gas_mass,0.001515226966711547
29dm_mass,0.004128726220434179
29stellar_mass,0.0007048437984716362
29bh_mass,0.002157641625174331
29spinX,0.006462280670765406
29spinY,0.0060590484224313625
29spinZ,0.006194506988782593
29vel_dispersion,0.004050475700799854
29v_max,0.0039602033170813905
29bh_dot,0.003076904048846346
29sfr,0.0009066201497908272
29fof_mass,0.005084027566746767
29fof_distance,0.007342053638093809
19positionX,0.003159727356628131
19positionY,0.0033047334340630527
19positionZ,0.0042175408528634765
19gas_mass,0.0019990171302098595
19dm_mass,0.004527517803377696
19stellar_mass,0.0008559927354918272
19bh_mass,2.5764989104189184e-05
19spinX,0.007858619246900747
19spinY,0.006823228415913405
19spinZ,0.007406350522857912
19vel_dispersion,0.005141070299212057
19v_max,0.004672227281502519
19bh_dot,1.413724724663762e-05
19sfr,0.0006555338372004344
19fof_mass,0.00549923886370492
19fof_distance,0.006999929852845547
9positionX,0.0038362389477361977
9positionY,0.002965681994766959
9positionZ,0.003106191965896609
9gas_mass,0.0031967565468750446
9dm_mass,0.0025605899530138634
9stellar_mass,0.0008363405299534959
9bh_mass,1.4414798491901764e-06
9spinX,0.006702234507519548
9spinY,0.005852675513687061
9spinZ,0.0067465063380081555
9vel_dispersion,0.003071918038889143
9v_max,0.003281831878104209
9bh_dot,1.2714225683268452e-09
9sfr,0.0013819265343402657
9fof_mass,0.003449893400844144
9fof_distance,0.004850600375666042
99positionX_DMO,0.0034017547344140377
99positionY_DMO,0.003852491375788244
99positionZ_DMO,0.003344077104973109
99dm_mass_DMO,0.003082011484271688
99spinX_DMO,0.0040850474193512175
99spinY_DMO,0.004556317969152733
99spinZ_DMO,0.004179543507507929
99vel_dispersion_DMO,0.0019936633535990924
99v_max_DMO,0.0018554079597682064
89positionX_DMO,0.002414021857079196
89positionY_DMO,0.0026329008750126197
89positionZ_DMO,0.0025026787503691188
89dm_mass_DMO,0.0028939426053800708
89spinX_DMO,0.0035415008783425627
89spinY_DMO,0.003813101608408819
89spinZ_DMO,0.0035309857830976995
89vel_dispersion_DMO,0.0018760571747659356
89v_max_DMO,0.0013789357027302889
79positionX_DMO,0.0022174372958974338
79positionY_DMO,0.002275665768944587
