,0
99gas_mass,0.0045344055016688254
99dm_mass,0.06652285916274278
99stellar_mass,0.0005714379915232938
99bh_mass,1.3086432458466862e-05
99spinX,0.0021335141251389352
99spinY,0.0021180391427199933
99spinZ,0.0021392934137121292
99vel_dispersion,0.023130566214207168
99v_max,0.19150733956622004
99bh_dot,4.9320517055052476e-05
99sfr,0.0002006423544824252
99fof_mass,0.010577983993131338
99fof_distance,0.008275828567559727
94gas_mass,0.001120388153654637
94dm_mass,0.007872723782008012
94stellar_mass,0.0004206993945623994
94bh_mass,6.5068952208443355e-06
94spinX,0.0018394218180349045
94spinY,0.0018379847175670773
94spinZ,0.0018646419235145205
94vel_dispersion,0.011178352570157183
94v_max,0.00509895278004585
94bh_dot,4.3937302465860046e-05
94sfr,9.886252530908081e-05
94fof_mass,0.0049695960727195315
94fof_distance,0.0045523206140864955
89gas_mass,0.000806747900592915
89dm_mass,0.02620067298280211
89stellar_mass,0.00039901071976524463
89bh_mass,6.141256127378336e-06
89spinX,0.001736168204682624
89spinY,0.001731071493207663
89spinZ,0.0017417797598902956
89vel_dispersion,0.004173528736649264
89v_max,0.007896705162274259
89bh_dot,4.237740592961738e-05
89sfr,9.215376391344377e-05
89fof_mass,0.003677348530831919
89fof_distance,0.004330374729047315
84gas_mass,0.0003881946635070227
84dm_mass,0.007179717666437787
84stellar_mass,0.0002876284220959881
84bh_mass,6.050732145680643e-06
84spinX,0.001690526735304474
84spinY,0.0017025593298392336
84spinZ,0.0016867343607602052
84vel_dispersion,0.004033600776412753
84v_max,0.00821951050467087
84bh_dot,2.627453909768238e-05
84sfr,0.0001039556954652746
84fof_mass,0.0051906346096439624
84fof_distance,0.005685592831972911
79gas_mass,0.00038989896081600137
79dm_mass,0.00467981977456001
79stellar_mass,0.00026959409975408076
79bh_mass,4.652851860028544e-06
79spinX,0.0016652409303986723
79spinY,0.0016715694250419675
79spinZ,0.0016661064607181295
79vel_dispersion,0.0036246543830734407
79v_max,0.0059020978341938896
79bh_dot,2.0824644055776812e-05
79sfr,0.00010123200075340611
79fof_mass,0.0029006440616203577
79fof_distance,0.004437994451402552
74gas_mass,0.0004165623891472691
74dm_mass,0.005688860236177932
74stellar_mass,0.0002764600443170068
74bh_mass,4.5386277769670025e-06
74spinX,0.001687328474173428
74spinY,0.0016999067030187905
74spinZ,0.001703530429534645
74vel_dispersion,0.003283635290355136
74v_max,0.00474741975778504
74bh_dot,2.2718194073338832e-05
74sfr,0.00012215156079639148
74fof_mass,0.0031563778658454484
74fof_distance,0.004275233812571168
69gas_mass,0.0004296604015893277
69dm_mass,0.007585212856783092
69stellar_mass,0.0003201224177242239
69bh_mass,9.048543553433165e-06
69spinX,0.0017431571051149267
69spinY,0.0017562068398304948
69spinZ,0.0017621953770449487
69vel_dispersion,0.0031138929488951153
69v_max,0.004488670452308241
69bh_dot,1.8467182493601503e-05
69sfr,0.0001127110037438524
69fof_mass,0.003020419171700783
69fof_distance,0.004006945326903041
64gas_mass,0.0005382440486767326
64dm_mass,0.007516111074362289
64stellar_mass,0.0003508815037937427
64bh_mass,4.783302379003031e-06
64spinX,0.0018395796165656677
64spinY,0.0018371118681022197
64spinZ,0.001843153633869602
64vel_dispersion,0.0029289673076878437
64v_max,0.0043122446416776206
64bh_dot,2.342086304555251e-05
64sfr,0.0001353069197624875
64fof_mass,0.003220394423307916
64fof_distance,0.003926049566557611
59gas_mass,0.0006881784909329696
59dm_mass,0.008202473154499313
59stellar_mass,0.00039475463180552395
59bh_mass,7.627128188915677e-06
59spinX,0.0019571759379708857
59spinY,0.0019516852230794586
59spinZ,0.002000752730475311
59vel_dispersion,0.002910127918763546
59v_max,0.004427530439147074
59bh_dot,1.6748149173135497e-05
59sfr,0.00014198084585663177
59fof_mass,0.0034155131980505163
59fof_distance,0.003929711089375556
54gas_mass,0.0007056296878656034
54dm_mass,0.007844213052840325
54stellar_mass,0.0008067949615855894
54bh_mass,7.942834772514193e-06
54spinX,0.002190624847661973
54spinY,0.002142613443597943
54spinZ,0.0021586438728348396
54vel_dispersion,0.0029570423507028418
54v_max,0.016162839706106956
54bh_dot,1.9612401454920134e-05
54sfr,0.00016869092836087614
54fof_mass,0.0035409644998436844
54fof_distance,0.004395180347964375
49gas_mass,0.0011327459786643463
49dm_mass,0.007069262657338071
49stellar_mass,0.2282532293743964
49bh_mass,1.8747451555059134e-05
49spinX,0.0026262900880027803
49spinY,0.00258400603305381
49spinZ,0.002597876147490392
49vel_dispersion,0.0029347566870368156
49v_max,0.015503898992804702
49bh_dot,1.5063348988825075e-05
49sfr,0.0002245712273140746
49fof_mass,0.004420105476832555
49fof_distance,0.021820384443456287
