,0
99dm_mass_DMO,0.10429309894506728
99spinX_DMO,0.00435868845628281
99spinY_DMO,0.0045451150533263205
99spinZ_DMO,0.004654717643860372
99vel_dispersion_DMO,0.049111191222355285
99v_max_DMO,0.15643515687884316
89dm_mass_DMO,0.05629344952738778
89spinX_DMO,0.0036077324000677916
89spinY_DMO,0.0036342042564370108
89spinZ_DMO,0.003702775755429308
89vel_dispersion_DMO,0.007557862594587037
89v_max_DMO,0.011899198027726758
79dm_mass_DMO,0.01951744553956726
79spinX_DMO,0.003563723482562073
79spinY_DMO,0.0035268872831936663
79spinZ_DMO,0.0035728514037043717
79vel_dispersion_DMO,0.006951324299295431
79v_max_DMO,0.008879368053955793
69dm_mass_DMO,0.02197784436443658
69spinX_DMO,0.003556380047170426
69spinY_DMO,0.0036153733527633826
69spinZ_DMO,0.003627449748624516
69vel_dispersion_DMO,0.005613914163782586
69v_max_DMO,0.00711600732218033
59dm_mass_DMO,0.01692252199892631
59spinX_DMO,0.0038643971495381725
59spinY_DMO,0.0038707232380135697
59spinZ_DMO,0.0038946062109414736
59vel_dispersion_DMO,0.0050392710739442315
59v_max_DMO,0.006592148500639326
49dm_mass_DMO,0.012842379570072286
49spinX_DMO,0.004234757821348688
49spinY_DMO,0.004303029724742445
49spinZ_DMO,0.004240450841024276
49vel_dispersion_DMO,0.00478013095289392
49v_max_DMO,0.0060806604109846845
39dm_mass_DMO,0.009584972343389899
39spinX_DMO,0.004921055031571459
39spinY_DMO,0.004872819858924162
39spinZ_DMO,0.004860208232978605
39vel_dispersion_DMO,0.00470001479506429
39v_max_DMO,0.008234540848993027
29dm_mass_DMO,0.007087702397627863
29spinX_DMO,0.00567217108799861
29spinY_DMO,0.005737479732805454
29spinZ_DMO,0.005695727376171762
29vel_dispersion_DMO,0.004809930197865926
29v_max_DMO,0.016859840292809656
19dm_mass_DMO,0.010119860137089726
19spinX_DMO,0.006193503289200019
19spinY_DMO,0.006320755359555246
19spinZ_DMO,0.006282703372035271
19vel_dispersion_DMO,0.005166264694201197
19v_max_DMO,0.23070759591978926
9dm_mass_DMO,0.08402295724849393
9spinX_DMO,0.005043859386700062
9spinY_DMO,0.005066620757765877
9spinZ_DMO,0.005030210036602683
9vel_dispersion_DMO,0.0045782208373330024
9v_max_DMO,0.006176260407939623
