,0
99dm_mass_DMO,0.12158716986513593
99spinX_DMO,0.002520203502583715
99spinY_DMO,0.0027473729282938486
99spinZ_DMO,0.002836145366011582
99vel_dispersion_DMO,0.05096805616335069
99v_max_DMO,0.1829561750555767
89dm_mass_DMO,0.06345799886267608
89spinX_DMO,0.0019079305938412999
89spinY_DMO,0.001931353027577432
89spinZ_DMO,0.0020084483000707525
89vel_dispersion_DMO,0.004607701857310047
89v_max_DMO,0.009514248119436793
79dm_mass_DMO,0.01915838600621928
79spinX_DMO,0.0018545721539753785
79spinY_DMO,0.0018320911425455896
79spinZ_DMO,0.0018451329532354621
79vel_dispersion_DMO,0.004228502683386377
79v_max_DMO,0.006437405480076158
69dm_mass_DMO,0.021962785759278094
69spinX_DMO,0.001821486132690107
69spinY_DMO,0.0018358944545887046
69spinZ_DMO,0.00185079233097357
69vel_dispersion_DMO,0.0029984273801574868
69v_max_DMO,0.004630281434899576
59dm_mass_DMO,0.016026200002028056
59spinX_DMO,0.001979699731173459
59spinY_DMO,0.0020043758701263816
59spinZ_DMO,0.0019712648717995994
59vel_dispersion_DMO,0.0025217920588295304
59v_max_DMO,0.004267867818889891
49dm_mass_DMO,0.011072183175143531
49spinX_DMO,0.002180519347422054
49spinY_DMO,0.002220138478638057
49spinZ_DMO,0.0021681606583920042
49vel_dispersion_DMO,0.002351341117753308
49v_max_DMO,0.00395928696529314
39dm_mass_DMO,0.007104936700930092
39spinX_DMO,0.0025605773069389496
39spinY_DMO,0.002502613746683819
39spinZ_DMO,0.0024851086889631805
39vel_dispersion_DMO,0.002323103386329811
39v_max_DMO,0.006729137246671721
29dm_mass_DMO,0.0043685512897000366
29spinX_DMO,0.002852830727595284
29spinY_DMO,0.0029215914231975927
29spinZ_DMO,0.0028812215211540745
29vel_dispersion_DMO,0.0024564652845021164
29v_max_DMO,0.016995307651764022
19dm_mass_DMO,0.00826192287044589
19spinX_DMO,0.0031016623231278732
19spinY_DMO,0.0032484553690162845
19spinZ_DMO,0.003138360635404155
19vel_dispersion_DMO,0.00283346677875937
19v_max_DMO,0.27976397803128117
9dm_mass_DMO,0.1002868548640782
9spinX_DMO,0.002502205174915168
9spinY_DMO,0.002524843064926175
9spinZ_DMO,0.002510866941747867
9vel_dispersion_DMO,0.002755799949115973
9v_max_DMO,0.004339820431583425
