,0
99gas_mass,0.0007700413424740309
99dm_mass,0.0111300038912306
99stellar_mass,0.2063848480573878
99bh_mass,0.0011337484266321445
99spinX,0.0012265206887772811
99spinY,0.0013637438247433797
99spinZ,0.0019674421050143312
99vel_dispersion,0.033019187943485045
99v_max,0.046565580615488905
99bh_dot,7.302509799164719e-05
99sfr,0.0012204704296431407
99fof_mass,0.002787905660125222
99fof_distance,0.016173631462332957
89gas_mass,0.0004170558440581541
89dm_mass,0.0038940447166301534
89stellar_mass,0.0011235163684391928
89bh_mass,4.860052956746859e-05
89spinX,0.0010231080945384652
89spinY,0.0009424732217466003
89spinZ,0.0011266500577901133
89vel_dispersion,0.0037253702408140583
89v_max,0.0015898477869078706
89bh_dot,7.817421273545255e-05
89sfr,0.000308229114221849
89fof_mass,0.001858757052246965
89fof_distance,0.0021756070317977905
79gas_mass,0.00038885485953633447
79dm_mass,0.0017341620404316654
79stellar_mass,0.0002987785711113109
79bh_mass,5.849538482777067e-06
79spinX,0.0008884940572938219
79spinY,0.0009490412261828635
79spinZ,0.0008720271545638999
79vel_dispersion,0.001395302536471784
79v_max,0.001321461481688559
79bh_dot,5.561950177344626e-05
79sfr,0.0003246621879636681
79fof_mass,0.0016698545970985097
79fof_distance,0.0034092450417090732
69gas_mass,0.0001634344882153919
69dm_mass,0.0011472016728771228
69stellar_mass,0.0002912159939134236
69bh_mass,1.7518311356268017e-06
69spinX,0.000756710720243516
69spinY,0.0007499668196604947
69spinZ,0.0008647743339123066
69vel_dispersion,0.0012401055393965418
69v_max,0.0008944659343011526
69bh_dot,2.728476805139866e-05
69sfr,0.0003162834394672476
69fof_mass,0.0014167103321952354
69fof_distance,0.00166693455608324
59gas_mass,0.00016106657079138396
59dm_mass,0.001043056084418876
59stellar_mass,0.0001652710715020889
59bh_mass,9.33651001707293e-07
59spinX,0.0007129564060884806
59spinY,0.0008728273341701742
59spinZ,0.0007962376878198669
59vel_dispersion,0.0008138227649290835
59v_max,0.0007290783927569604
59bh_dot,2.1829462176664606e-05
59sfr,0.00032503577815022757
59fof_mass,0.0017624965465541896
59fof_distance,0.0016755754877269846
49gas_mass,0.0001837633418008162
49dm_mass,0.0010344725553935513
49stellar_mass,0.00014476723654887477
49bh_mass,5.075422448557069e-07
49spinX,0.0008444662846539875
49spinY,0.0009711245773969138
49spinZ,0.0008219763307735525
49vel_dispersion,0.0006946328335487266
49v_max,0.0005307746506957378
49bh_dot,1.3135013290067913e-05
49sfr,0.00023612528699111496
49fof_mass,0.001237404889345007
49fof_distance,0.0014742803924937468
39gas_mass,0.00029389087853773767
39dm_mass,0.0009973398128347412
39stellar_mass,0.00014574153108336266
39bh_mass,2.1521199242620782e-07
39spinX,0.0009671891482104115
39spinY,0.0011553734258093532
39spinZ,0.001002947797737399
39vel_dispersion,0.0005819997511029909
39v_max,0.0006233738383597409
39bh_dot,2.9571236290806923e-06
39sfr,0.00017125542907515793
39fof_mass,0.0010851688144653817
39fof_distance,0.0013493528660550773
29gas_mass,0.00031369286588359694
29dm_mass,0.0005343017092207975
29stellar_mass,0.00019635125690518654
29bh_mass,2.0492194612435815e-10
29spinX,0.0012186678064230226
29spinY,0.0011247620004582216
29spinZ,0.001221897730301131
29vel_dispersion,0.000612763599793616
29v_max,0.0006540334697263794
29bh_dot,0.0
29sfr,0.00016868448529116148
29fof_mass,0.0009405734581973216
29fof_distance,0.0013864040859900024
