rad,mass
98.72318644601094,0.0036279357
98.1768580511276,0.0028795053
96.16849935212714,0.0029636722
89.01854785271097,0.003993319
93.84939002065656,0.0033283618
98.50841065398565,0.00321013
95.87842499899324,0.0035729853
89.26722479717134,0.003654685
99.0648644919552,0.0028215514
98.3967291367795,0.0029289646
97.64523144676151,0.003319576
83.81838155216941,0.0026761482
83.88789534433191,0.0024895582
84.6356938377256,0.0029373085
98.44436106283453,0.0031421545
92.22401463644272,0.003462554
97.77860109455948,0.0031691673
93.79221286537039,0.003851677
96.44574136038666,0.003712981
92.71893360805372,0.0030971945
69.615462734337,0.002134517
98.42784700087174,0.0031819385
70.82337399637308,0.0031331582
91.12189188300817,0.00353515
98.46820592195631,0.003562343
81.31072814701558,0.0038360844
92.80175599311507,0.003632879
74.76557083899054,0.0028649769
89.39775814577393,0.004700264
81.17264212175616,0.0034460388
79.07628545339003,0.0031480337
84.96663579658146,0.002823544
74.74061177045151,0.0032059895
98.72251143318546,0.0025078868
97.65368948160348,0.0030460157
96.2599167796364,0.0024242029
78.99224716840173,0.0032869738
78.59158798178385,0.004339458
75.73766477293891,0.0034147631
91.42816727115051,0.003586343
72.00008742493009,0.003028679
98.80320272890464,0.00270403
89.8070011727663,0.003427808
99.17438363759244,0.0033148916
95.58692518402513,0.003627979
72.51910215789331,0.003633074
69.28862985542271,0.0031406104
75.60809111079836,0.00334849
80.40584959849994,0.002738519
86.97995255934654,0.0027310483
83.57156317943011,0.0028630972
60.189254421281156,0.002935793
80.99450613255839,0.003244708
76.95429780470302,0.003109717
97.47852872057625,0.0036476722
97.17826796578404,0.0027430002
56.8967978534893,0.003198758
93.86266116354162,0.0032913396
98.11431322429127,0.0031039673
97.74689882660054,0.0029002398
63.3941063688527,0.0030509015
74.99169710833266,0.00342231
94.93093984921788,0.0030795645
91.14175439625195,0.0029436958
67.96426954036517,0.003195813
74.41896487829405,0.0032818445
90.0674440671967,0.002534394
84.89969897427407,0.0030471804
60.27597252608574,0.0030250438
56.33691019835293,0.0033321076
93.9477821438432,0.0037088809
90.31668116970417,0.0029634293
68.62416915455697,0.0038636194
99.5165424818661,0.0030369104
92.0226979167243,0.00331013
93.01777481745506,0.0026110911
88.30322387537734,0.0039163497
82.6594177379999,0.002582178
84.80253646051844,0.0029998003
91.33969092825583,0.0032380417
79.09156053065989,0.0029393143
53.82856760595678,0.0029420364
64.96887707078302,0.003064031
86.46350580550843,0.003914356
97.36101108245519,0.0028584462
