x,y,z,mass
6707.142861355213,23792.795206265724,21219.28411089205,0.015737226681674973
6739.5295676375945,23805.826902611363,21189.551309170438,0.015737226681674973
6734.110792737829,23812.19952370842,21231.836537424846,0.015737226681674973
6727.339082627102,23839.338492259674,21234.87186345847,0.015737226681674973
6727.2598194418715,23787.979024776363,21232.424898331366,0.015737226681674973
6712.073726233577,23765.766459589646,21205.824875781793,0.015737226681674973
6690.71592770537,23801.597235763504,21192.658429738432,0.015737226681674973
6734.432956711733,23809.118835469326,21218.803906105906,0.015737226681674973
6746.002085851628,23789.198082402694,21241.778446862238,0.015737226681674973
6714.3518111407575,23810.740679147217,21249.8743850541,0.015737226681674973
6723.656492411468,23808.246879278628,21259.88047726623,0.015737226681674973
6730.578751890993,23829.346758885626,21220.880124859155,0.015737226681674973
6742.39716519587,23835.740959123654,21188.210297386573,0.015737226681674973
6708.928345139166,23832.423152314186,21220.5782727359,0.015737226681674973
6703.474171266385,23837.760740051293,21218.158220152916,0.015737226681674973
6726.688203293817,23797.97417635654,21242.874808547833,0.015737226681674973
6729.285895174583,23793.917049623113,21242.98800851703,0.015737226681674973
6731.1657605658,23799.40624537596,21266.471895358463,0.015737226681674973
6740.768141856373,23778.90939230028,21234.110114191742,0.015737226681674973
6694.609246829343,23841.02750192423,21198.406323356394,0.015737226681674973
6705.2732720820995,23783.710087110252,21245.88770038073,0.015737226681674973
6703.620968866788,23782.11061207128,21249.516746196656,0.015737226681674973
6707.5616851404175,23819.0653083897,21232.717850662306,0.015737226681674973
6745.123401437673,23827.452885310024,21192.161745509835,0.015737226681674973
6713.46599655359,23769.596863383274,21213.009598266253,0.015737226681674973
6718.662326340574,23849.56165651063,21238.224969353865,0.015737226681674973
6691.2808836743,23842.950127098942,21210.52053475034,0.015737226681674973
6708.267984018371,23769.127986261476,21207.920551039926,0.015737226681674973
6756.786445643596,23791.301527465323,21191.973000413564,0.015737226681674973
6681.195564860339,23827.7261880682,21223.65286980683,0.015737226681674973
6718.460501848767,23841.22500744804,21240.78182021771,0.015737226681674973
6722.399414449304,23800.47037929325,21239.728384736212,0.015737226681674973
6715.286058908499,23782.747478107067,21247.551679044733,0.015737226681674973
6700.079566430212,23772.296637759453,21232.99791041399,0.015737226681674973
6738.517645806462,23773.39961352875,21210.945452550273,0.015737226681674973
6763.818701875317,23804.804557913478,21214.767876773803,0.015737226681674973
6715.0582796145,23812.22486313577,21265.34330053701,0.015737226681674973
6743.509930793285,23801.991174451457,21256.83872812726,0.015737226681674973
6711.32216640842,23847.56761766562,21226.457021570342,0.015737226681674973
6696.211826238339,23803.290169066786,21261.041318444142,0.015737226681674973
6724.262989467546,23796.38444491443,21265.29056431786,0.015737226681674973
6693.785671727618,23772.72571252005,21213.196411819656,0.015737226681674973
6723.770090684153,23848.1959367022,21249.18212520273,0.015737226681674973
6744.819736369708,23833.36840381845,21245.290262692084,0.015737226681674973
6731.635690156616,23811.60466999545,21237.724319084893,0.015737226681674973
6687.9617954970545,23783.25749945544,21237.52594055345,0.015737226681674973
6721.117077795631,23805.73512804208,21187.799326115746,0.015737226681674973
6681.818114685028,23816.782098934596,21213.859077376095,0.015737226681674973
6704.58750165848,23850.6082593623,21236.065823643265,0.015737226681674973
6713.698267686333,23782.636695361034,21192.292290402635,0.015737226681674973
6744.7950793996115,23775.255712632304,21227.411530478636,0.015737226681674973
6750.975840907391,23811.909321724845,21250.31044013622,0.015737226681674973
6736.774431584689,23798.81482175437,21240.210489271765,0.015737226681674973
6719.284399448355,23843.990525287765,21201.678689281973,0.015737226681674973
6735.817719087415,23825.60733432901,21197.61304019648,0.015737226681674973
6710.599081774994,23810.301771568265,21181.627127450727,0.015737226681674973
6743.1208441266135,23833.421316584703,21199.246616633736,0.015737226681674973
6742.410755337151,23841.18617940805,21214.61871497715,0.015737226681674973
6726.851243601799,23836.07162240186,21180.8570347378,0.015737226681674973
6734.017245341415,23788.25455097078,21198.10574779003,0.015737226681674973
6709.029681416891,23810.142533882678,21196.07433669481,0.015737226681674973
6716.379871598832,23852.17961395267,21214.202813892472,0.015737226681674973
6748.936953720671,23801.041530904684,21194.47245041934,0.015737226681674973
6744.57253308126,23844.858292189634,21198.561620517063,0.015737226681674973
6694.814717106946,23829.388759244423,21218.78016240449,0.015737226681674973
6722.303730626226,23842.294351966975,21198.137637787226,0.015737226681674973
6720.415925341393,23774.15436949951,21203.895786099045,0.015737226681674973
6733.737661001451,23823.69511589263,21233.516384239494,0.015737226681674973
6736.652650512698,23839.3017821554,21230.58423770238,0.015737226681674973
6761.00297807209,23796.125522719976,21232.883229301195,0.015737226681674973
6691.061189293588,23819.299725108503,21203.30460195691,0.015737226681674973
6771.383628180547,23814.053235585638,21222.164644459295,0.015737226681674973
6718.157513892611,23822.513246106846,21177.040471482982,0.015737226681674973
6694.214033297263,23839.81369256446,21219.57655402129,0.015737226681674973
6694.245324947006,23810.008853198906,21186.331283503387,0.015737226681674973
6739.025259908569,23792.2072427382,21242.04510665258,0.015737226681674973
6714.7139097129475,23823.34853497201,21240.335499076657,0.015737226681674973
6743.983215441889,23799.690403209985,21257.07748986565,0.015737226681674973
6710.992037485567,23846.285034813827,21212.532731619754,0.015737226681674973
6727.541942391895,23827.319052507835,21199.717009819928,0.015737226681674973
6731.14192233617,23848.1683806669,21247.280410539992,0.015737226681674973
6706.291824883277,23817.793489323085,21185.280089858283,0.015737226681674973
6755.365961644434,23788.301052080606,21242.299269791816,0.015737226681674973
6684.702667648933,23799.149716674943,21233.600337031174,0.015737226681674973
6740.583825428112,23841.233064994492,21202.683692283816,0.015737226681674973
6692.805635632133,23792.581365712114,21251.118206065188,0.015737226681674973
6715.40239670832,23852.854696247618,21207.71184662142,0.015737226681674973
6766.56665706706,23812.707661811208,21202.753269934907,0.015737226681674973
6680.317400179884,23800.069578153554,21204.12169810213,0.015737226681674973
6749.08289392948,23794.105958962264,21255.46679795827,0.015737226681674973
6681.872115455317,23818.8777326373,21197.438322199825,0.015737226681674973
6732.545357250032,23840.972088470462,21219.01293919916,0.015737226681674973
6699.533741368248,23830.56777884431,21194.88329507659,0.015737226681674973
6707.7996966333285,23803.223420316943,21258.59390407914,0.015737226681674973
6711.141867484566,23774.066746098142,21210.773900470456,0.015737226681674973
6735.989972024843,23793.194272919984,21260.328863984367,0.015737226681674973
6710.2305975308445,23832.69485161523,21249.422548698927,0.015737226681674973
6729.156253477477,23854.38978084862,21227.608069600297,0.015737226681674973
6736.587474160093,23849.188585917916,21240.312181783975,0.015737226681674973
6726.966816806688,23776.647066262816,21187.91122160926,0.015737226681674973
6750.76172356351,23840.203966159654,21230.197876746726,0.015737226681674973
6755.991969156176,23788.445433049787,21230.463955825355,0.015737226681674973
6685.5103088397855,23797.540687998182,21205.953604289134,0.015737226681674973
6760.920178937765,23820.006295387684,21212.844498429025,0.015737226681674973
6735.740279193167,23775.56560738823,21191.246838551684,0.015737226681674973
6688.6489645879055,23831.477144769455,21221.8270544021,0.015737226681674973
6731.739143945642,23780.00118804179,21245.447405627878,0.015737226681674973
6732.700551884644,23806.35243692702,21243.250833017708,0.015737226681674973
6696.112741779183,23842.853241913723,21222.9067019538,0.015737226681674973
6712.758311347842,23820.327835503864,21179.616674177567,0.015737226681674973
6684.414450327034,23819.862959407335,21243.716945661054,0.015737226681674973
6731.7010962531085,23836.035679152224,21247.276223735076,0.015737226681674973
6756.0809562259465,23835.757061935255,21198.381538691032,0.015737226681674973
6696.486078775844,23801.03119501212,21193.866661506985,0.015737226681674973
6711.563453108738,23785.008095690544,21186.057671541028,0.015737226681674973
6684.847591071234,23785.908108231157,21219.00786828344,0.015737226681674973
6761.403469412683,23817.582109255698,21199.088767493176,0.015737226681674973
6698.332545744834,23786.450497110254,21251.502744099183,0.015737226681674973
6741.611262103956,23852.848207904604,21209.29027345705,0.015737226681674973
6683.503722366639,23817.786910774234,21214.723259133578,0.015737226681674973
6715.913777072837,23773.349432409457,21235.20069402889,0.015737226681674973
6735.118370118854,23812.03923914509,21199.30358392753,0.015737226681674973
6720.968138903768,23855.487575377996,21230.617716219516,0.015737226681674973
6731.6781757844,23854.084747330166,21241.85386556675,0.015737226681674973
6697.190254094972,23805.006272880633,21191.78458234597,0.015737226681674973
6769.891068009899,23809.823962087205,21225.45348947932,0.015737226681674973
6743.891771531209,23770.64353823344,21236.633237867307,0.015737226681674973
6692.5328086325635,23780.16648344096,21198.61192619686,0.015737226681674973
6675.112650689311,23814.683737034327,21225.462632600393,0.015737226681674973
6758.762447034667,23809.38893244101,21235.230891628362,0.015737226681674973
6689.691955894518,23831.769481078074,21240.78229385996,0.015737226681674973
6680.526021573756,23798.09519351098,21238.509576003114,0.015737226681674973
6747.403099743021,23808.93484176498,21257.155125221743,0.015737226681674973
6713.916423938456,23807.020831663667,21259.802343503736,0.015737226681674973
6692.759310131586,23780.13566239373,21241.27614497492,0.015737226681674973
6697.759222290956,23822.20858447069,21260.477918254834,0.015737226681674973
6719.223494651808,23769.9450745038,21238.404398047653,0.015737226681674973
6695.171033031635,23796.9020152366,21252.551587250324,0.015737226681674973
6759.569916112002,23797.703587401495,21211.401742172355,0.015737226681674973
6680.40348768703,23807.806137470023,21245.051333007465,0.015737226681674973
6713.726611639578,23816.138425815137,21224.175323104086,0.015737226681674973
6691.9402792474475,23789.924230742366,21242.336630797003,0.015737226681674973
6723.501744983488,23810.879258994628,21221.586468896636,0.015737226681674973
6722.049052628814,23810.271528727368,21222.587417354738,0.015737226681674973
6722.407733197857,23809.80140339629,21221.070279595584,0.015737226681674973
6723.026424027868,23811.078655359695,21219.716620163297,0.015737226681674973
6723.837663107404,23809.308896986277,21222.000332709067,0.015737226681674973
6723.188239030005,23810.010184545532,21221.953555855394,0.015737226681674973
6724.263504849129,23810.571909258586,21220.771161679066,0.015737226681674973
6724.048339712212,23810.021680668284,21220.065165784858,0.015737226681674973
6723.184345489094,23810.489007564396,21220.66518727141,0.015737226681674973
6723.414320115906,23812.10604059771,21223.197401878253,0.015737226681674973
6723.537061312558,23810.270334456687,21221.7812150121,0.015737226681674973
6721.561493235897,23809.94814183941,21223.802828204833,0.015737226681674973
6720.994213930869,23809.783693655136,21220.19842437392,0.015737226681674973
6723.391560463725,23810.818424981986,21223.139035016713,0.015737226681674973
6720.82959532535,23809.705893356764,21219.803280726836,0.015737226681674973
6721.673632385262,23811.05206963263,21223.562242943513,0.015737226681674973
6722.160636332725,23812.319849307612,21222.08739602309,0.015737226681674973
6723.653199440726,23810.516818333123,21219.597572625138,0.015737226681674973
6724.882588346822,23807.69755050163,21220.843653113614,0.015737226681674973
6725.304492331094,23812.458674083573,21219.094090686827,0.015737226681674973
6722.833348480765,23808.924131597178,21221.275066412058,0.015737226681674973
6721.489032007952,23808.752618379825,21220.800922996896,0.015737226681674973
6725.553390595028,23807.48733274684,21220.43144759487,0.015737226681674973
6725.7032320346125,23810.860861171146,21219.763831530923,0.015737226681674973
6722.863206999013,23812.02189433392,21221.20025172895,0.015737226681674973
6721.888719429609,23807.42253184576,21221.193999977906,0.015737226681674973
6722.323582023306,23810.47409095501,21220.46699082016,0.015737226681674973
6722.648351108418,23810.345004523024,21218.142079069385,0.015737226681674973
6723.7172889807625,23810.528048522,21222.48071471802,0.015737226681674973
6725.107677558458,23807.246962056026,21222.805741604403,0.015737226681674973
6726.309864871974,23810.821473497574,21217.960982252323,0.015737226681674973
6724.652989206789,23814.264076030297,21221.811600887326,0.015737226681674973
6723.962749399991,23812.963872199427,21223.47738036104,0.015737226681674973
6720.748144008455,23809.98499179309,21218.658691905657,0.015737226681674973
6722.856295752008,23809.163566063136,21221.68126772921,0.015737226681674973
6722.503429349642,23810.51942385832,21223.45584383914,0.015737226681674973
