x,y,z,mass
6711.104688882215,24257.586730559495,20833.269571881883,0.015737226681674973
6736.1646843491,24240.79391794904,20886.87580423308,0.015737226681674973
6731.381816788102,24244.1737202334,20823.854209726247,0.015737226681674973
6734.703153162224,24272.965660032274,20854.133437674336,0.015737226681674973
6697.451406272267,24244.2288602725,20880.118720510676,0.015737226681674973
6703.891327796792,24235.70168148624,20830.78595057528,0.015737226681674973
6708.183868911031,24237.95081525755,20862.343711090893,0.015737226681674973
6720.043164335617,24232.235165551105,20885.317240943245,0.015737226681674973
6738.652072567643,24248.76785654964,20872.907965958704,0.015737226681674973
6704.830932180004,24270.639407839073,20856.685274516974,0.015737226681674973
6716.070015312173,24232.741020681602,20881.16214353647,0.015737226681674973
6714.632678734338,24268.163721990757,20846.573184157063,0.015737226681674973
6702.678735979311,24268.902850484315,20848.47071963101,0.015737226681674973
6739.778888621688,24272.468307434665,20878.197998828502,0.015737226681674973
6696.315663766379,24244.82539128512,20868.562933518628,0.015737226681674973
6687.324556918104,24239.273701668066,20861.571586604186,0.015737226681674973
6736.199245625693,24255.688630083303,20827.873762514384,0.015737226681674973
6726.3916602506415,24264.003260354784,20839.28779579302,0.015737226681674973
6722.605998917307,24281.999997470808,20828.08460560476,0.015737226681674973
6692.066415901642,24240.739605319563,20836.087243858197,0.015737226681674973
6730.84629498157,24266.340545975825,20877.134455051026,0.015737226681674973
6707.897283426907,24283.029739831174,20856.763029923262,0.015737226681674973
6700.298102988872,24252.29821411347,20848.563474191425,0.015737226681674973
6719.585336487277,24274.683765630045,20829.071046246878,0.015737226681674973
6699.94011866061,24272.297383934638,20847.052089528286,0.015737226681674973
6714.771741631005,24279.13139400763,20880.77869208271,0.015737226681674973
6707.3348500095435,24248.76950756837,20861.54713897681,0.015737226681674973
6712.390065429464,24259.650617868334,20843.89979356388,0.015737226681674973
6716.083890596325,24250.34150585484,20858.957367006435,0.015737226681674973
6707.476972039492,24245.194419574247,20887.145249729685,0.015737226681674973
6743.277540638276,24265.40003776277,20837.80447769387,0.015737226681674973
6699.794381913215,24260.818447675498,20892.010690434163,0.015737226681674973
6715.791160499863,24254.757165748728,20858.335243690984,0.015737226681674973
6716.437169027591,24256.13247618847,20856.804412224403,0.015737226681674973
