x,y,z,mass
7230.229642422694,25506.720185593866,21434.24313672592,0.015737226681674973
7196.4917178436635,25521.431333388296,21426.73920727426,0.015737226681674973
7203.974566966692,25508.882355543596,21390.1158550723,0.015737226681674973
7226.023714895565,25531.179428388008,21443.335477765086,0.015737226681674973
7233.08230363604,25518.470324157654,21428.264535879436,0.015737226681674973
7171.961822232869,25510.247516277457,21470.300234958642,0.015737226681674973
7174.838177874936,25551.192677009698,21466.109540460253,0.015737226681674973
7205.7483258163375,25569.15119844011,21430.793130463448,0.015737226681674973
7233.6145812500345,25564.783660258036,21432.724248117393,0.015737226681674973
7186.225366667025,25556.080629354678,21400.49118637613,0.015737226681674973
7183.60045485349,25498.857598906823,21405.7489356696,0.015737226681674973
7201.221294131362,25506.534887351423,21450.375455810827,0.015737226681674973
7175.451669378503,25499.254487279333,21446.54169731617,0.015737226681674973
7177.635121879535,25540.463881285075,21477.099833261113,0.015737226681674973
7207.237136334953,25547.10983810035,21460.307642643875,0.015737226681674973
7198.855261233756,25513.539769567426,21418.568555637044,0.015737226681674973
7224.792796400571,25511.112685341304,21386.29885660176,0.015737226681674973
7231.492374037104,25525.833772624683,21462.931283559075,0.015737226681674973
7157.369437019706,25513.735963834682,21460.259153819872,0.015737226681674973
7208.568170053553,25521.599114237386,21393.86988597138,0.015737226681674973
7174.74282251939,25512.200986122447,21382.455955080703,0.015737226681674973
7211.922119805602,25509.835911616017,21428.03552005603,0.015737226681674973
7182.045117169142,25548.073503470965,21429.74319867778,0.015737226681674973
7161.487585980213,25508.921933956663,21446.032357378826,0.015737226681674973
7196.95778882979,25529.18254047452,21428.289265953856,0.015737226681674973
7198.074326297022,25558.51202226419,21410.187082091383,0.015737226681674973
7179.450293134038,25516.748217886892,21392.671074118512,0.015737226681674973
7146.4164715322995,25527.4953377286,21427.98521212136,0.015737226681674973
7150.97193961805,25507.35909030974,21415.415782763244,0.015737226681674973
7184.997363345374,25566.13745984138,21464.001515043048,0.015737226681674973
7194.487559430837,25553.24548481451,21466.99415254425,0.015737226681674973
7181.427955365403,25522.550224651393,21455.416496800335,0.015737226681674973
7193.267929848146,25529.771263361883,21426.13834491416,0.015737226681674973
7192.693530652172,25530.791377702226,21425.412661029408,0.015737226681674973
7192.8749357129,25530.002210413382,21425.408089114157,0.015737226681674973
7192.965758912122,25530.294255279005,21426.20350836845,0.015737226681674973
7193.544518883058,25531.272853413928,21425.36441877203,0.015737226681674973
7193.751196690443,25530.59975728176,21426.226049980694,0.015737226681674973
7193.777200151953,25529.252640125804,21425.393716237657,0.015737226681674973
7191.715692404015,25530.26253970265,21426.029942939498,0.015737226681674973
7192.669409930953,25530.099976223268,21424.744802776924,0.015737226681674973
7193.082437340707,25530.840456962873,21425.00311031504,0.015737226681674973
7192.636450994078,25530.95876054599,21425.030382309833,0.015737226681674973
7192.390684309548,25529.133218978674,21425.708306904417,0.015737226681674973
7193.819058995769,25530.772826628112,21424.519952216528,0.015737226681674973
7193.331895161635,25530.230302407203,21424.848722237595,0.015737226681674973
7192.383612058107,25530.498588797724,21426.619892870913,0.015737226681674973
7193.998484197112,25529.2932519167,21426.002391352595,0.015737226681674973
7193.28256393247,25529.379001212863,21424.758491498138,0.015737226681674973
7193.715958352859,25529.460123183308,21425.55928351782,0.015737226681674973
7193.848543191805,25531.282698565185,21426.24550148568,0.015737226681674973
7193.354667558816,25529.524604531096,21426.644852492125,0.015737226681674973
7193.266975213104,25528.480261455556,21426.19893215176,0.015737226681674973
7192.230228768163,25531.569839577925,21426.547557017337,0.015737226681674973
7191.491951409517,25531.37013803692,21426.831181687638,0.015737226681674973
7193.03793787127,25531.29013614936,21426.3728550885,0.015737226681674973
7192.028452683023,25531.174475201133,21424.63787318426,0.015737226681674973
7194.182964901475,25529.131794371206,21426.20509090914,0.015737226681674973
7193.724087278688,25530.958094566184,21426.572774442076,0.015737226681674973
7193.50112666005,25530.589474398665,21426.611436705145,0.015737226681674973
7191.948813436689,25531.677012109158,21424.972919790194,0.015737226681674973
7192.745472681889,25528.89914023316,21426.080291913302,0.015737226681674973
7192.16734465719,25530.744798081858,21425.410973906677,0.015737226681674973
7193.530581542756,25529.835110850672,21426.34917136831,0.015737226681674973
7193.825053697889,25530.706632191956,21424.852396531045,0.015737226681674973
7192.359623196798,25530.402195898765,21424.22826594012,0.015737226681674973
7194.100062547075,25530.86802725677,21426.413074759304,0.015737226681674973
7194.178214646646,25529.338372458267,21424.757769729466,0.015737226681674973
7194.411390294529,25529.408357073764,21425.06925623139,0.015737226681674973
7192.193191478216,25529.099269120066,21424.95007279387,0.015737226681674973
7193.318057443278,25531.092559968798,21426.877391902093,0.015737226681674973
7192.629078716537,25530.81269819788,21424.676890044237,0.015737226681674973
7192.009623429191,25530.111117760945,21426.21923166835,0.015737226681674973
7195.368748849819,25529.56938274785,21425.39672564094,0.015737226681674973
7191.332153847919,25529.149618056155,21427.32055959141,0.015737226681674973
7194.913611007832,25529.526730786885,21423.584728706788,0.015737226681674973
7194.560321910506,25531.449996506846,21425.507667356644,0.015737226681674973
7194.327652872536,25529.148201208252,21425.51507501597,0.015737226681674973
7192.371927047928,25528.019216836856,21426.03312634978,0.015737226681674973
7194.739225632567,25531.507578362023,21425.261159792466,0.015737226681674973
7193.186945792861,25528.007445519328,21424.359736337105,0.015737226681674973
7191.693909411635,25532.112698184043,21426.00104054318,0.015737226681674973
7192.985570649763,25527.38561666238,21427.1537645741,0.015737226681674973
7195.853253072071,25530.920061487206,21426.855115616097,0.015737226681674973
7192.851456346913,25532.49613679129,21425.180386493357,0.015737226681674973
7189.769775968272,25530.715718850188,21426.763908204553,0.015737226681674973
7192.256725955339,25530.402798672516,21426.590395840263,0.015737226681674973
7191.887537309994,25531.83567948508,21427.564855217235,0.015737226681674973
7193.964133828339,25531.974960958236,21425.18067931613,0.015737226681674973
7193.035471826932,25531.721829498943,21427.61063960177,0.015737226681674973
7195.877714070942,25528.83747455592,21424.726971012005,0.015737226681674973
7192.4424226070005,25527.941914022987,21423.46651258644,0.015737226681674973
7190.914503656976,25529.88259722995,21425.146660196835,0.015737226681674973
7192.375108114962,25530.938511875927,21423.24256330384,0.015737226681674973
7194.940419289269,25527.93361473292,21425.12453776495,0.015737226681674973
7192.469254049127,25528.677862673936,21425.2910868357,0.015737226681674973
7193.804090088809,25530.39330390482,21426.231878216142,0.015737226681674973
7193.190420185291,25529.652246416725,21428.473323427002,0.015737226681674973
7195.785968202329,25529.572949342608,21427.2725051572,0.015737226681674973
7192.514170250259,25529.57476457929,21425.933818219055,0.015737226681674973
7192.85309142863,25531.888388824387,21423.753343922737,0.015737226681674973
7195.73976113791,25529.009381124706,21424.459401803175,0.015737226681674973
7193.858183426486,25530.374661218204,21423.907620887658,0.015737226681674973
7189.678452424695,25530.39047894417,21427.264853261837,0.015737226681674973
7190.618404359671,25530.864688037935,21426.22227126173,0.015737226681674973
7192.86125103002,25528.15002314269,21428.506818434143,0.015737226681674973
7192.579225856559,25529.474758174576,21426.20366314986,0.015737226681674973
7190.490236125189,25532.103623960425,21425.29811201286,0.015737226681674973
7192.6200878176605,25526.298515781637,21427.599556153258,0.015737226681674973
7195.009094249388,25531.60795534437,21424.39964260929,0.015737226681674973
7195.113025096453,25527.056277709893,21426.440872765717,0.015737226681674973
7194.079028131364,25533.59898546792,21425.070933944706,0.015737226681674973
7191.036907601272,25530.161259855486,21428.303388145563,0.015737226681674973
7192.469159079993,25530.54942980025,21424.253147997788,0.015737226681674973
7192.840909733489,25526.43014080929,21425.247670363304,0.015737226681674973
7190.357828204506,25531.084356233197,21422.80215547457,0.015737226681674973
7195.5979698503525,25530.95303187902,21429.02438502957,0.015737226681674973
7195.31539293934,25529.256796620568,21426.311882387574,0.015737226681674973
7193.093230539994,25531.720868111363,21425.528454843567,0.015737226681674973
7191.510068366172,25529.129656949353,21430.187527165363,0.015737226681674973
7192.968921763711,25532.306735146525,21425.88437667418,0.015737226681674973
7191.6887250689515,25527.824386553595,21422.454597884254,0.015737226681674973
7189.509396730852,25528.140563842957,21423.09431331414,0.015737226681674973
7196.270537239506,25532.673313544605,21422.88572353572,0.015737226681674973
7193.265498884956,25533.09928479316,21426.503225312474,0.015737226681674973
7190.108148233846,25532.365666769903,21425.21402906258,0.015737226681674973
7198.102680732501,25530.730283799436,21425.589917782923,0.015737226681674973
7192.394841438125,25532.51497380425,21426.569202795195,0.015737226681674973
7191.401833284631,25532.68370477831,21425.77047096642,0.015737226681674973
7191.840542266434,25528.94640102772,21426.1623046117,0.015737226681674973
7194.751277332482,25527.712895726967,21427.74668501827,0.015737226681674973
7193.356000082945,25532.467774626264,21427.41701727574,0.015737226681674973
