x,y,z,mass
6629.615181631407,24604.20847357785,20754.89279080243,0.015737226681674973
6625.079889498181,24613.247797869517,20774.975351541038,0.015737226681674973
6617.152652288306,24608.74432503665,20766.861151105157,0.015737226681674973
6615.766434652286,24609.132313793496,20769.839875281923,0.015737226681674973
6621.325722190031,24609.27044404531,20770.194363318125,0.015737226681674973
6621.103324951633,24610.03828001031,20768.337453031818,0.015737226681674973
6623.081605142703,24609.86976875143,20769.580458041783,0.015737226681674973
6622.335510575042,24609.4329075991,20769.809640403222,0.015737226681674973
6622.192888165849,24610.242913817605,20769.76625043659,0.015737226681674973
6621.32858079638,24609.236682453957,20770.16975487022,0.015737226681674973
6620.535896314173,24610.618815452402,20768.80113874619,0.015737226681674973
6620.5980520815665,24609.72698661414,20769.770032159573,0.015737226681674973
6621.054330719267,24610.392627384033,20769.654479147615,0.015737226681674973
6622.179431538335,24608.843380971073,20769.900676675315,0.015737226681674973
6622.776114367639,24608.596033035363,20768.946791218586,0.015737226681674973
6623.048543513855,24609.559756195253,20771.009676189766,0.015737226681674973
6623.386184202469,24609.551166777972,20770.114156356463,0.015737226681674973
6622.619072288736,24610.87114233065,20768.21631303409,0.015737226681674973
6623.203264514451,24609.364927084745,20768.864470493776,0.015737226681674973
6621.594664691265,24609.467515236425,20770.415123218336,0.015737226681674973
6622.7736554808625,24609.334346095427,20769.729887016685,0.015737226681674973
6623.295607315668,24608.916032586974,20770.787463084078,0.015737226681674973
6622.547099815585,24608.05932173218,20768.62403702801,0.015737226681674973
6622.440779864168,24610.96363887037,20771.292139586778,0.015737226681674973
6621.445011395457,24608.094230622053,20769.126627339054,0.015737226681674973
6620.296324389776,24609.061798797487,20769.96383325767,0.015737226681674973
6621.511900627998,24611.82335769474,20769.712062044102,0.015737226681674973
6623.914751774086,24609.909844193382,20768.476459585057,0.015737226681674973
6621.499881203053,24610.271403621657,20770.66279885665,0.015737226681674973
6621.566829775778,24611.61631193895,20768.849958804665,0.015737226681674973
6623.661606161744,24611.01526418413,20770.18043038714,0.015737226681674973
6619.96888206251,24610.114311828176,20771.097110048857,0.015737226681674973
6623.9878556404265,24610.39999293385,20768.044434185762,0.015737226681674973
6618.986301806378,24611.467660959246,20770.1148214908,0.015737226681674973
6622.919051413214,24609.382865053576,20766.769992844136,0.015737226681674973
6620.475615330025,24610.496711853462,20769.61538817183,0.015737226681674973
6620.849075319995,24607.157479828413,20769.23186022336,0.015737226681674973
6622.682001635868,24611.318853329765,20767.45828398479,0.015737226681674973
6621.45007823721,24612.790475354894,20769.883269960934,0.015737226681674973
6622.22791562234,24611.60688297967,20768.614497434242,0.015737226681674973
6620.3583081949655,24608.2063194078,20768.099208577318,0.015737226681674973
6619.767770889968,24610.25643710481,20767.170526268674,0.015737226681674973
6619.539274464144,24608.13132257756,20769.268079705413,0.015737226681674973
6623.626677963819,24609.744382614666,20767.735431831206,0.015737226681674973
6621.528902855164,24609.0762442132,20769.112200845826,0.015737226681674973
6619.643887504185,24611.833582548974,20769.705194200586,0.015737226681674973
6619.712187403596,24612.232077504683,20768.50650418378,0.015737226681674973
6620.783385942263,24609.91684249343,20771.381810360643,0.015737226681674973
6619.071491191816,24609.666574230763,20771.098209119988,0.015737226681674973
6623.866764240096,24608.310889005843,20768.347006160424,0.015737226681674973
6620.6077462076055,24609.75383735295,20771.773429902565,0.015737226681674973
6622.238934923352,24612.232371429545,20771.827154877607,0.015737226681674973
6622.732639417235,24609.687291091006,20768.691956454353,0.015737226681674973
6621.911086085324,24610.756661083527,20770.967387761724,0.015737226681674973
6621.803176863036,24608.6940381258,20772.11468507566,0.015737226681674973
6623.1667517787355,24611.60884612432,20766.152699769005,0.015737226681674973
6619.455130369872,24607.54347091118,20766.698701467547,0.015737226681674973
6620.262941585259,24608.56033275637,20771.725040539848,0.015737226681674973
6624.5607158695,24610.812443687915,20770.265290724557,0.015737226681674973
6618.174912377207,24610.305054183063,20769.64699953514,0.015737226681674973
6623.93493864603,24610.58991356157,20765.846122816798,0.015737226681674973
6622.409703021937,24609.376253410057,20771.645222176856,0.015737226681674973
6623.1488112769775,24608.828651690204,20769.300167771555,0.015737226681674973
6619.8577882445925,24611.05972568168,20770.747615709275,0.015737226681674973
6622.331770297241,24611.533220837333,20770.285914183634,0.015737226681674973
6621.068459941164,24609.19439558494,20769.496869768933,0.015737226681674973
6622.184031271778,24605.514369708486,20768.980356206615,0.015737226681674973
6623.169255592289,24607.696652993403,20769.761207004805,0.015737226681674973
6621.124339803953,24612.48140376506,20769.41084773544,0.015737226681674973
6623.568147052461,24605.969340046613,20770.0651149683,0.015737226681674973
6622.351037682047,24609.301311046915,20764.742601490532,0.015737226681674973
6622.4574885076345,24610.64469556331,20768.349209925505,0.015737226681674973
6621.955374374264,24610.440681488362,20768.059196486418,0.015737226681674973
6622.885054518859,24606.997876179736,20770.071326904068,0.015737226681674973
6624.139747393835,24607.734878651412,20771.544177864722,0.015737226681674973
6619.927752346307,24607.19364598458,20770.738499112296,0.015737226681674973
6620.609519336754,24607.098851360017,20764.913312573353,0.015737226681674973
6620.452787774428,24608.83121429717,20766.447093984487,0.015737226681674973
6623.927151248422,24610.44380057691,20771.401301809947,0.015737226681674973
6625.683704216282,24611.619867217076,20770.975051321075,0.015737226681674973
6623.770403426899,24610.64083411329,20768.095939915303,0.015737226681674973
6618.236073961442,24610.71260448763,20770.276967545597,0.015737226681674973
6625.358802047558,24609.284352731924,20771.11463451782,0.015737226681674973
6621.364904091443,24613.067469751484,20771.569919197173,0.015737226681674973
6619.881079422279,24610.403610839083,20764.309720401532,0.015737226681674973
6621.143852499962,24607.474150566275,20766.824887765,0.015737226681674973
6621.6862963404,24607.65888014248,20773.924937187825,0.015737226681674973
6626.168664741179,24609.309276358927,20768.310073934488,0.015737226681674973
6623.774852189462,24606.001391704227,20771.15833342945,0.015737226681674973
6620.606932773438,24606.1041432743,20766.298207345728,0.015737226681674973
6617.595065631144,24606.09985772442,20767.384908010998,0.015737226681674973
6618.726641914044,24610.74316253483,20766.218172807636,0.015737226681674973
6618.495490615089,24611.04780066345,20768.640101512843,0.015737226681674973
6620.618295798474,24611.295581491693,20768.488630977987,0.015737226681674973
6622.355399236618,24609.949870152184,20772.46914556356,0.015737226681674973
6621.978446327386,24607.5327501029,20768.908585561952,0.015737226681674973
6623.3405380446175,24608.155981326036,20774.798670178217,0.015737226681674973
6617.318692859889,24607.046812368746,20766.000431382858,0.015737226681674973
6622.745237538196,24609.087700675947,20763.75376190187,0.015737226681674973
6621.6823257861315,24608.140958052063,20772.274167022482,0.015737226681674973
6623.8551453538485,24612.3371470066,20768.65649688181,0.015737226681674973
6626.573549805897,24610.4544813959,20765.961851477765,0.015737226681674973
6622.294236380582,24609.46205424755,20766.29655945448,0.015737226681674973
6621.782610280109,24609.269650499955,20769.572031808257,0.015737226681674973
6618.840541480557,24606.39478133906,20774.710902249717,0.015737226681674973
6618.3564246062215,24613.606338022495,20767.74923022402,0.015737226681674973
6618.718561068589,24609.470297595268,20773.498883521406,0.015737226681674973
6622.123817397371,24613.983843680388,20769.35979253411,0.015737226681674973
6621.864261334085,24609.186772003424,20762.928957141732,0.015737226681674973
6624.361559937943,24607.339088484725,20766.076651038486,0.015737226681674973
6625.254946137351,24608.510243469686,20775.02464840049,0.015737226681674973
6617.7273001084095,24610.06798878813,20770.914516491513,0.015737226681674973
6619.2398473311605,24613.647659936698,20771.15663668609,0.015737226681674973
6615.656191463528,24608.759083069104,20771.097336738687,0.015737226681674973
6621.675392944913,24606.179432048324,20767.42634865881,0.015737226681674973
6623.062197803514,24614.762407737304,20772.336393448848,0.015737226681674973
6618.770905042838,24606.13754893803,20771.61231884489,0.015737226681674973
6620.1669641222725,24609.671128633305,20776.105394863294,0.015737226681674973
