x,y,z,mass
7128.7719949332995,24979.33333605759,21425.010437352008,0.015737226681674973
7138.144805910432,24975.419731121896,21422.812807596398,0.015737226681674973
7132.068200447865,24972.88597061839,21423.03833404654,0.015737226681674973
7131.698243080272,24972.240253514115,21415.595056861912,0.015737226681674973
7133.056942251028,24976.092276114206,21425.27658777132,0.015737226681674973
7130.701525918686,24970.66280573998,21412.490638046307,0.015737226681674973
7133.481061881913,24984.33116771147,21414.186588536166,0.015737226681674973
7133.660833271596,24982.355678042906,21427.21662745255,0.015737226681674973
7127.049354563625,24980.802861894692,21416.99676821151,0.015737226681674973
7135.253646481609,24975.90070559,21424.000154835332,0.015737226681674973
7130.60510174723,24981.12611402742,21427.73403960679,0.015737226681674973
7126.827664993828,24982.550557488703,21422.3948045672,0.015737226681674973
7135.202652102749,24973.807287343636,21414.762900315945,0.015737226681674973
7130.639648938033,24978.25642759972,21416.984260602676,0.015737226681674973
7133.763556140155,24973.280155254582,21418.95871278298,0.015737226681674973
7131.797422296952,24978.67809597593,21418.98424442848,0.015737226681674973
7132.084730032099,24978.27750150138,21418.801982013978,0.015737226681674973
7132.068782010997,24979.126897463906,21418.752283175043,0.015737226681674973
7131.337718870626,24977.70872280399,21418.85171168701,0.015737226681674973
7130.711627169499,24978.65669481764,21418.06053123929,0.015737226681674973
7131.603843497229,24977.00388253328,21418.685999070047,0.015737226681674973
7131.24480218607,24978.350073222082,21418.533942636703,0.015737226681674973
7131.570183973474,24978.71261332964,21418.27854337372,0.015737226681674973
7131.524981134854,24979.20532520829,21418.300391201217,0.015737226681674973
7132.498030765732,24977.917831447718,21417.827821602372,0.015737226681674973
7130.529531642574,24978.644414379418,21418.963811042795,0.015737226681674973
7132.353940878628,24978.538197509246,21419.28165053092,0.015737226681674973
7130.908183302361,24978.449424219183,21418.897172561185,0.015737226681674973
7131.758339305501,24978.150537129386,21418.515061151076,0.015737226681674973
7131.492009543186,24978.1187726949,21417.34385515876,0.015737226681674973
7130.607467281248,24977.635857016558,21419.189128649916,0.015737226681674973
7132.930408145388,24978.250850210094,21417.756707212815,0.015737226681674973
7131.475828347564,24976.77777806009,21418.849400555486,0.015737226681674973
7133.033469723677,24978.84470549605,21419.244988872415,0.015737226681674973
7132.811957423151,24978.86851834043,21418.2759493047,0.015737226681674973
7131.969692180922,24978.169507744566,21418.632923257923,0.015737226681674973
7131.030438433096,24978.80815098726,21418.2760289384,0.015737226681674973
7131.110605075656,24978.639006093577,21417.841711810503,0.015737226681674973
7132.4319225207655,24978.043235750596,21417.643134805905,0.015737226681674973
7132.852525080999,24978.129489203417,21419.87270172313,0.015737226681674973
7132.987944104399,24977.409535603598,21418.432676595236,0.015737226681674973
7131.12697841761,24976.779711186045,21418.0286686764,0.015737226681674973
7130.969404745904,24976.518820644487,21418.835643285074,0.015737226681674973
7131.594834446898,24978.619907375625,21417.08757458918,0.015737226681674973
7131.413749670778,24978.576933063214,21417.750603623594,0.015737226681674973
7129.74895095807,24978.44722890216,21419.161033105484,0.015737226681674973
7130.423137208913,24979.834029336896,21419.121145189412,0.015737226681674973
7132.88512388665,24979.192580598483,21417.917442955288,0.015737226681674973
7132.394072394101,24977.09788290584,21418.09094048003,0.015737226681674973
7132.49442168829,24978.036523964576,21418.49364004039,0.015737226681674973
7131.786981642174,24979.264915545136,21419.88905310109,0.015737226681674973
7131.829913884728,24976.67706076454,21417.730250919783,0.015737226681674973
7131.823119219695,24979.391800197536,21417.750187761478,0.015737226681674973
7131.043934230485,24978.575251845235,21419.605109988384,0.015737226681674973
7131.166302244387,24978.49103284239,21419.924286170102,0.015737226681674973
7132.103593258242,24979.2706889557,21417.494200197973,0.015737226681674973
7129.468769942864,24978.725664818812,21418.971688858768,0.015737226681674973
7133.86434250719,24977.41417888013,21418.920661356082,0.015737226681674973
7132.909849932299,24980.093553704486,21417.637671321645,0.015737226681674973
7132.728036955691,24979.7240667835,21419.609822137136,0.015737226681674973
7132.549560178438,24978.788322509903,21418.095697864996,0.015737226681674973
7132.920586014831,24977.924584858527,21418.32678011641,0.015737226681674973
7130.232305206587,24979.72966785767,21417.867281235387,0.015737226681674973
7131.5584594224665,24976.458396635335,21417.77461202211,0.015737226681674973
7133.417894504694,24978.488689354228,21418.142693702597,0.015737226681674973
7131.063303793456,24976.06438311,21417.271463111996,0.015737226681674973
7131.2666443679755,24980.192498309185,21419.315762292546,0.015737226681674973
7132.607963362455,24977.708429469643,21419.402726229455,0.015737226681674973
7130.74645562967,24977.013912051367,21418.835928324526,0.015737226681674973
7131.630497814669,24976.73357020038,21418.25411944712,0.015737226681674973
7133.18002209403,24978.814315370786,21419.172039175777,0.015737226681674973
7131.558694080034,24975.844920136842,21419.48727963906,0.015737226681674973
7130.96608220407,24979.140998597242,21419.022469183234,0.015737226681674973
7130.351715617534,24977.319122623478,21418.7961041181,0.015737226681674973
7130.93794688507,24977.778964709734,21419.56727670001,0.015737226681674973
7133.156956567873,24975.86281125652,21418.76299629209,0.015737226681674973
7131.731941605773,24977.019109872403,21417.770792602634,0.015737226681674973
7130.670297799887,24979.007500905976,21418.100346642685,0.015737226681674973
7129.430884834779,24979.539016872877,21419.365205209415,0.015737226681674973
7132.134203721674,24978.17377006703,21415.860091951723,0.015737226681674973
7132.045429350553,24977.44264331545,21417.22484961677,0.015737226681674973
7130.48527090813,24979.580120794508,21417.26607296226,0.015737226681674973
7133.8260674967005,24976.497437286667,21418.916432816346,0.015737226681674973
7131.390627152514,24978.573433848174,21417.693817323066,0.015737226681674973
7131.283549057729,24977.06806232957,21420.464159848394,0.015737226681674973
7132.050199045668,24979.715328816044,21416.91960592065,0.015737226681674973
7132.725655972335,24978.137198782846,21417.187003144296,0.015737226681674973
7131.012510992183,24978.55210768825,21420.23831723353,0.015737226681674973
7129.912684931947,24978.050633970328,21416.745203136306,0.015737226681674973
7134.002485776544,24977.619556101694,21419.37750112553,0.015737226681674973
7131.241717429513,24979.95084448793,21417.860394487205,0.015737226681674973
7129.80158368841,24977.552563239577,21417.805592171964,0.015737226681674973
7131.820917240265,24976.393292559605,21417.623785236778,0.015737226681674973
7131.43613790944,24979.43316104885,21419.377018112475,0.015737226681674973
7129.858031366241,24978.058565950105,21417.74424004847,0.015737226681674973
7130.294460717469,24976.538720103614,21418.484909922732,0.015737226681674973
7129.416388828996,24978.858013546414,21417.40378858621,0.015737226681674973
7131.018944059432,24979.50571569097,21420.790900790795,0.015737226681674973
7134.2120341250065,24979.267198773083,21419.597122667372,0.015737226681674973
7130.0970443538445,24979.85034426494,21418.214673920877,0.015737226681674973
7133.803861008419,24979.2047019758,21421.596117858237,0.015737226681674973
7128.450199634149,24977.36293456744,21419.251323965498,0.015737226681674973
7133.920143424291,24975.991798421186,21418.515544842405,0.015737226681674973
7133.532467076571,24979.780688833547,21416.283440882613,0.015737226681674973
7132.3578064811145,24979.75429498927,21416.315193499253,0.015737226681674973
7131.444462995491,24980.176657478376,21421.490912720383,0.015737226681674973
7131.980236504455,24979.891301282914,21417.050125089834,0.015737226681674973
7133.279818246511,24979.272442114492,21416.42413848039,0.015737226681674973
7129.999184084606,24978.947513726638,21419.164981608163,0.015737226681674973
7129.739276195444,24980.167462858837,21420.775647100843,0.015737226681674973
7133.17626732207,24980.307142253172,21416.914380322123,0.015737226681674973
7128.818756266006,24976.616605005336,21418.249229251494,0.015737226681674973
7132.550929466465,24979.514531396573,21417.456893526956,0.015737226681674973
7132.753018482882,24980.535397691314,21415.944223458948,0.015737226681674973
7130.2890553196685,24978.79714429454,21422.397490681156,0.015737226681674973
7132.217934342386,24979.22833256704,21421.987596479306,0.015737226681674973
7131.84583130122,24981.391850052936,21421.534854275167,0.015737226681674973
7130.727031585236,24978.41908653958,21416.89217171181,0.015737226681674973
7132.09614499658,24978.025354456233,21414.498227284177,0.015737226681674973
7132.870459909977,24978.93357303715,21415.598434940806,0.015737226681674973
7130.123721678576,24980.16923899354,21418.859219505524,0.015737226681674973
7130.386593636123,24974.930472229484,21421.305286495885,0.015737226681674973
7135.661117877898,24979.906172072962,21418.751663221756,0.015737226681674973
7132.627631464289,24974.30842796177,21419.31340660358,0.015737226681674973
7129.134297028111,24979.059270830738,21421.795659513577,0.015737226681674973
7133.225626434321,24976.223753415987,21415.595147407836,0.015737226681674973
7132.417751789987,24976.718118261815,21417.94738757683,0.015737226681674973
7131.402264868104,24982.320769605383,21417.219074886125,0.015737226681674973
7133.912824215186,24979.951694307918,21414.956961171338,0.015737226681674973
7133.497054404126,24982.87695658965,21417.266391176745,0.015737226681674973
7131.37145482257,24977.808352473712,21413.98935400123,0.015737226681674973
7129.197649519531,24980.73860826762,21415.756552516275,0.015737226681674973
7133.610149151578,24977.89895623556,21420.496924187773,0.015737226681674973
7129.383623360972,24975.74715036483,21420.542931672364,0.015737226681674973
7133.281226143359,24973.296256978818,21417.477064203697,0.015737226681674973
7126.257920835328,24977.167560769165,21418.324774592427,0.015737226681674973
7134.854671128303,24974.620725852117,21415.140120046097,0.015737226681674973
7134.581295839109,24978.169588740384,21416.526787841965,0.015737226681674973
7129.660748317029,24974.0161934092,21414.606894263154,0.015737226681674973
7134.461219565139,24977.44719128982,21415.89609273965,0.015737226681674973
7131.222114296234,24976.15208243336,21421.783701318138,0.015737226681674973
7133.808506769609,24980.258215597834,21414.30591718366,0.015737226681674973
7129.228359007701,24974.109695560815,21416.465748816503,0.015737226681674973
7128.907188915862,24973.641384572347,21415.51028505009,0.015737226681674973
7134.621381160393,24978.851767823595,21417.453305017945,0.015737226681674973
7132.193272534656,24976.30960054653,21420.956629212895,0.015737226681674973
7133.092495096285,24978.587757480214,21418.264869856353,0.015737226681674973
7133.838078149276,24975.486772214,21416.74838954465,0.015737226681674973
7129.035797684775,24977.983176126243,21413.44741621808,0.015737226681674973
7129.050516390748,24978.026157437504,21420.269569104155,0.015737226681674973
